t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,motor_0_thrust_n,motor_1_thrust_n,motor_2_thrust_n,motor_3_thrust_n
1.460000000,2.3895940341517177,0.10017548431297471,1.1,2.3483327433151895,0.8575157880026212,0.0,0.9567973496723972,-0.23275572200369435,-0.0413556890370079,0.1692728936324119,-0.8331596751037187,-0.9283321513377127,1.8034882619190304,0.11211486124823006,0.13382999507890897,0.11371103228045197,0.1373443433442463
1.480000000,2.4361853331408376,0.11829116893781812,1.1,2.310797155596804,0.954052674481719,0.0,0.9513157491107599,-0.23901647790186412,-0.04755879361960497,0.1886998408443138,-0.6687234636279558,-0.9903506770074046,1.8557553600581072,0.11534539200020905,0.1325887077576834,0.11708459991558985,0.13593533782510486
1.500000000,2.4819720260207867,0.1383519427856845,1.1,2.267872132398088,1.0520247103049185,0.0,0.9456492908595259,-0.2435085019385729,-0.05385395225810605,0.20868823638789405,-0.507135794103045,-1.0406309300159013,1.8962349043743902,0.1183578030406395,0.13130767840213214,0.1201415433439619,0.13435767449661182
1.520000000,2.52684679196295,0.16037591116959166,1.1,2.2196044618182214,1.1503721280857966,0.0,0.9398048160062419,-0.24630801229527408,-0.060124849157770395,0.22909446393219607,-0.3556839306599724,-1.0785910741731763,1.9255606503242841,0.12106454532095187,0.1300599897718592,0.12276824182009598,0.13268560951345537
1.540000000,2.570704497778382,0.1843605151986988,1.1,2.166166119725021,1.2480882748249198,0.0,0.9337717229125583,-0.24756776568008199,-0.06627427224902369,0.24977648352666618,-0.22242297410573825,-1.1046622127109738,1.944832932236635,0.12338789203419362,0.12894427647035414,0.12485865721395879,0.13101983909734988
1.560000000,2.613444396293528,0.21028416223002871,1.1,2.107823731789566,1.344276428308072,0.0,0.9275185126232744,-0.24752105071434966,-0.07223936461697635,0.27059972726170384,-0.11619411325355251,-1.1203621799589676,1.955669901668373,0.1252447608246144,0.128082307208144,0.12632190597811682,0.12950318905268615
1.580000000,2.6549715398238867,0.23810893731528504,1.1,2.0448906212462923,1.438201080217559,0.0,0.9209890345490241,-0.24648467607068741,-0.07800773545324027,0.29144346949664524,-0.04422351297471251,-1.128141777908715,1.9602988100485423,0.1265132267314389,0.1275498733363673,0.1271599140006179,0.12834608333086575
1.600000000,2.6951970797471976,0.26778423942662466,1.1,1.9776633710847957,1.5293291309164034,0.0,0.9141100254145019,-0.2448173516188298,-0.0836164482578722,0.3122108508104411,-1.7794671225326115e-14,-1.130405165209969,1.9613816102142163,0.1271750774380593,0.1271750774380607,0.1276608571693207,0.12766085716932138
1.620000000,2.7340374967335803,0.2992507235938312,1.1,1.9063783275534876,1.6173192858042496,0.0,0.906847706685968,-0.24270528706566444,-0.08907326174889978,0.33284731417000485,0.04422351297471556,-1.1281417779086769,1.9602988100485477,0.12754987333636736,0.1265132267314385,0.12834608333086586,0.12715991400061835
1.640000000,2.7714143435259855,0.3324424858578804,1.1,1.8313063516870476,1.701856940600671,0.0,0.8992621736549833,-0.23999643211113011,-0.09427040320762294,0.353330364795208,0.11619411325356913,-1.1203621799590044,1.9556699016683732,0.1280823072081446,0.12524476082461392,0.12950318905268618,0.12632190597811666
1.660000000,2.8072562949159923,0.36728626465763636,1.1,1.75288878731365,1.7825209393749295,0.0,0.8914706343336397,-0.236384350891007,-0.09901775810329647,0.37362819801884933,0.22242297410572826,-1.1046622127109882,1.9448329322366371,0.1289442764703536,0.12338789203419402,0.13101983909735007,0.12485865721395865
1.680000000,2.841502769449528,0.4036997040976286,1.1,1.6717586660399002,1.858823004624295,0.0,0.883591359203126,-0.23162600689200016,-0.10311172260398287,0.39367966106274616,0.3556839306599985,-1.0785910741731424,1.925560650324286,0.13005998977186,0.12106454532095086,0.1326856095134563,0.12276824182009527
1.700000000,2.874107524072787,0.4415907291259427,1.1,1.5887167962860127,1.9302794982071143,0.0,0.8757315854451087,-0.2255753051339794,-0.10635986274858666,0.4133975708245155,0.5071357941030578,-1.0406309300159253,1.8962349043743838,0.1313076784021327,0.1183578030406392,0.13435767449661185,0.12014154334396134
1.720000000,2.905041633963196,0.4808582314344179,1.1,1.504694192754884,1.9964707326404079,0.0,0.8679865899819764,-0.218170872778367,-0.10859183132395372,0.4326760497789263,0.6687234636279369,-0.9903506770073871,1.8557553600581056,0.1325887077576829,0.1153453920002096,0.13593533782510453,0.1170845999155901
1.740000000,2.934295623587548,0.5213937869626042,1.1,1.4207047696802988,2.0570848201782175,0.0,0.860438815721869,-0.2094235703162073,-0.1096689898613061,0.4513973031133005,0.8331596751037229,-0.9283321513377061,1.8034882619190284,0.13382999507890916,0.11211486124822986,0.13734434334424606,0.11371103228045218
1.760000000,2.961880605228851,0.5630840784188047,1.1,1.3377933944499962,2.1119443254418324,0.0,0.8531573796182138,-0.19940414734492296,-0.10949227236698576,0.4694378701346337,0.993910293044999,-0.8560375512950626,1.7392287974464669,0.1349783416618504,0.10876363453659864,0.13853217306714233,0.11014142576465524
1.780000000,2.987828386072132,0.6058136801395833,1.1,1.2569846898781147,2.1610158466360256,0.0,0.846198140997598,-0.18823143852009996,-0.10800786754302222,0.4866743595810983,1.1451854010606421,-0.7756259429838366,1.6631750511988435,0.1359944126634136,0.10539729921322077,0.13946285061144764,0.10650120642523439
1.800000000,3.0121906060695856,0.6494678839856308,1.1,1.1792373098672237,2.2044045379687263,0.0,0.8396043876913396,-0.17606143161374607,-0.10521042834295848,0.5029886780390391,1.2819371075032804,-0.6897354331994208,1.5759093370223831,0.1368472444662167,0.10212624889598627,0.1401119989804067,0.10291718807529729
1.820000000,3.0350370493673626,0.6939352995855428,1.1,1.1054070199104846,2.242337022022475,0.0,0.833408090751352,-0.16307744064481397,-0.10114369496201307,0.518272761769664,1.3998635230613177,-0.6012514097422423,1.4783814657624326,0.13750997718025645,0.09906107789773883,0.14046279322656083,0.09951317126042657
1.840000000,3.0564533215230303,0.7391100383494706,1.1,1.0362201956562969,2.2751368543703094,0.0,0.8276315865390843,-0.14948150055751364,-0.09589859854636128,0.5324328096114251,1.4954172547901456,-0.5130808635392623,1.3718882999375994,0.13795721209443074,0.09630726870608662,0.1405032164267086,0.09640506838267023
1.860000000,3.076538100784088,0.7848933736037723,1.1,0.9722577304494899,2.303196671059857,0.0,0.822289477014155,-0.13548698577786183,-0.08960906902756713,0.5453929843925659,1.5658162249561092,-0.42794956839253495,1.2580446853419465,0.1381640604088023,0.09395974238112643,0.14022473901614743,0.0936960367219376
1.880000000,3.0954001593079163,0.8311948457461898,1.1,0.9139481219333491,2.3269505431818924,0.0,0.8173905049629303,-0.12131235931833784,-0.08244588703828028,0.5570985097660337,1.6090546469850981,-0.3482343263473421,1.1387423343353726,0.13810665710978148,0.09209779271720876,0.13962227009107442,0.09147205561680967
1.900000000,3.1131553187508967,0.8779328425813047,1.1,0.8615678223646983,2.3468491403295935,0.0,0.8129391654193457,-0.10717589070575297,-0.07460899447904279,0.567518052330983,1.623912403350722,-0.2758378322489154,1.0160951802472749,0.13776371666871423,0.0907808325900576,0.13869503351372284,0.08979831029735368
1.920000000,3.1299234646326384,0.9250347271198176,1.1,0.8152467658094654,2.363339313521697,0.0,0.8089368553403109,-0.0932911407882829,-0.06631871578186922,0.576645259288233,1.6099616608814304,-0.21210968908650774,0.8923717897964831,0.13711862875320135,0.09004526695738718,0.1374479334606275,0.08871665459447783
