step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
10,0.500000000,0.240920059,-0.058630221,1.107789136,0.991346424,-0.268452322,0.026860769,0.290280993,-0.073228419,1.109215615,0.980462645,-0.309001109,0.030116958,0.526921947,0.052767199,-0.015578273,0.050000000,-0.250000000,0.010482500,-0.800000000,0.052720920,-0.046795054,1,2,-0.174532925,1.168400910,0.923025057,0.983463751,0.180234859,0.017732620,0.491388792,0.245375853,0.000000000,1.000220897,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.080256328,-1.681411386,1.115651011
11,0.550000000,0.290280993,-0.073228419,1.109215615,0.980462645,-0.309001109,0.030116958,0.338118008,-0.089138974,1.110737929,0.927333332,-0.322512920,0.029876121,0.498247106,0.065905577,-0.018431231,0.050000000,-0.250000000,0.010117056,-0.800000000,0.168574597,-0.057142576,1,3,0.000000000,1.105353852,0.884283082,0.994902225,0.081772476,0.059015464,0.569344782,0.221070770,0.000000000,0.953029138,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.025180465,-1.550240040,1.116803408
12,0.600000000,0.338118008,-0.089138974,1.110737929,0.927333332,-0.322512920,0.029876121,0.381467230,-0.105438118,1.112074825,0.806645760,-0.330530451,0.021799953,0.470943793,0.080225077,-0.021475859,0.135693523,-0.250000000,0.010681140,-0.800000000,0.207179772,-0.054842803,1,3,0.000000000,1.073337125,0.858669700,0.980010817,0.065594470,0.187819499,0.748797948,0.214667425,0.000000000,0.910653500,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.439888149,-1.676433206,1.118748784
13,0.650000000,0.381467230,-0.105438118,1.112074825,0.806645760,-0.330530451,0.021799953,0.417580628,-0.122570705,1.112437046,0.647646537,-0.354437559,-0.006255387,0.447679493,0.094894306,-0.024149649,0.600000000,-0.250000000,0.012334065,-0.590416457,0.230087004,-0.027045394,1,3,0.000000000,1.073337125,0.858669700,0.980010817,0.065594470,0.187819499,0.748797948,0.173002757,0.000000000,0.875918724,center_box,held_active,1,False,-2,2,0.000000000,0.000000000,1.196666718,-1.532989979,1.121325374
14,0.700000000,0.417580628,-0.122570705,1.112437046,0.647646537,-0.354437559,-0.006255387,0.445531034,-0.140822616,1.111430272,0.487298191,-0.370003624,-0.030659688,0.430927435,0.110313635,-0.024874092,0.600000000,-0.250000000,0.003843577,-0.136132962,0.298393027,0.028854181,1,3,0.000000000,1.073337125,0.858669700,0.980010817,0.065594470,0.187819499,0.748797948,0.138667007,0.000000000,0.849835158,center_box,held_active,2,False,-2,2,0.000000000,0.000000000,1.634812117,-1.163826227,1.115319729
15,0.750000000,0.445531034,-0.140822616,1.111430272,0.487298191,-0.370003624,-0.030659688,0.466291239,-0.158924045,1.110051561,0.363661290,-0.350245179,-0.022857335,0.421522069,0.126740354,-0.022860545,0.600000000,-0.250000000,0.002388020,0.322005170,0.342867496,0.094422025,1,3,0.000000000,1.073337125,0.858669700,0.980010817,0.065594470,0.187819499,0.748797948,0.112661622,0.000000000,0.831332810,center_box,held_active,3,False,-2,2,0.000000000,0.000000000,1.762940764,-1.148450732,1.113221288
16,0.800000000,0.466291239,-0.158924045,1.110051561,0.363661290,-0.350245179,-0.022857335,0.482710586,-0.175417916,1.109738035,0.309931414,-0.312272004,0.008883936,0.418587885,0.143031640,-0.020103123,0.600000000,-0.250000000,0.006976222,0.675253458,0.286414796,0.085238733,1,1,-0.349065850,0.972047175,0.777637740,0.950271535,0.283237909,0.129461564,0.736208423,0.194409435,0.000000000,0.817339683,center_box,active,0,False,-2,2,0.000000000,0.000000000,1.596519470,-1.507234454,1.115283728
17,0.850000000,0.482710586,-0.175417916,1.109738035,0.309931414,-0.312272004,0.008883936,0.498264452,-0.190198120,1.111124895,0.319243957,-0.283711076,0.043671317,0.419560473,0.157876124,-0.019476070,0.600000000,-0.250000000,0.036470674,0.800000000,0.177920010,0.078819253,1,2,-0.174532925,0.922552555,0.738042044,0.983455533,0.181084057,0.004876446,0.632881097,0.184510511,0.000000000,0.804296281,center_box,active,0,False,-2,2,0.000000000,0.000000000,1.239135146,-1.534115791,1.137091041
18,0.900000000,0.498264452,-0.190198120,1.111124895,0.319243957,-0.283711076,0.043671317,0.515259961,-0.203833428,1.113734969,0.363276708,-0.262324178,0.058823368,0.421311994,0.171178308,-0.022249789,0.572007709,-0.250000000,0.046128403,0.722182148,0.096317360,0.007020246,1,2,-0.174532925,0.924132078,0.739305662,0.984366266,0.162528846,-0.067878039,0.568967473,0.184826416,0.000000000,0.789950295,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.927270234,-1.454145074,1.145721197
19,0.950000000,0.515259961,-0.203833428,1.113734969,0.363276708,-0.262324178,0.058823368,0.535691014,-0.215972343,1.116613832,0.453543583,-0.223821319,0.055119236,0.421766035,0.183450085,-0.027469938,0.115344710,-0.250000000,0.049899885,-0.708377137,0.035211937,-0.025495667,1,1,-0.349065850,0.936981217,0.749584974,0.933572651,0.320168333,-0.161041435,0.423810365,0.187396243,0.000000000,0.772244295,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.601768494,-1.489026666,1.151159883
20,1.000000000,0.535691014,-0.215972343,1.116613832,0.453543583,-0.223821319,0.055119236,0.561358786,-0.226127142,1.118859890,0.564922288,-0.188752831,0.036280801,0.419128088,0.194375109,-0.033227665,0.050000000,-0.250000000,0.047402743,-0.800000000,-0.074796231,-0.022047121,1,2,-0.174532925,0.905308259,0.724246607,0.943666401,0.228567274,-0.239271238,0.370037479,0.181061652,0.000000000,0.749287687,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.036301646,-1.543231130,1.152165890
21,1.050000000,0.561358786,-0.226127142,1.118859890,0.564922288,-0.188752831,0.036280801,0.592473701,-0.235333977,1.120227370,0.666480123,-0.184717000,0.020766783,0.411777093,0.203514428,-0.037719780,0.050000000,-0.250000000,0.035413579,-0.800000000,-0.174991913,-0.002477776,1,2,-0.174532925,0.896809173,0.717447338,0.923988335,0.305040108,-0.230642776,0.371016006,0.179361835,0.000000000,0.721098995,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.311902910,-1.491750121,1.145420074
22,1.100000000,0.592473701,-0.235333977,1.120227370,0.666480123,-0.184717000,0.020766783,0.627555301,-0.244785739,1.121379799,0.721408214,-0.190984204,0.026130924,0.399523669,0.211800579,-0.040454740,0.050000000,-0.250000000,0.020622686,-0.800000000,-0.186522857,-0.000411704,1,2,-0.174532925,0.844922109,0.675937688,0.943905113,0.294313357,-0.149742398,0.491215912,0.168984422,0.000000000,0.689467617,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.331898153,-1.182199121,1.135694385
23,1.150000000,0.627555301,-0.244785739,1.121379799,0.721408214,-0.190984204,0.026130924,0.663573805,-0.253897917,1.122976315,0.710973330,-0.170229728,0.036543150,0.383700229,0.220307165,-0.042759598,0.050000000,-0.250000000,0.015429886,-0.800000000,-0.168616560,-0.030574394,1,1,-0.349065850,0.818288879,0.654631103,0.931754932,0.361663959,-0.032123616,0.623832570,0.163657776,0.000000000,0.657263056,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.004164724,-1.174028397,1.132952213
24,1.200000000,0.663573805,-0.253897917,1.122976315,0.710973330,-0.170229728,0.036543150,0.697951550,-0.261494608,1.124722315,0.664971615,-0.137278316,0.033355455,0.367033576,0.228508125,-0.045952630,0.050000000,-0.250000000,0.028356060,-0.800000000,-0.227915062,-0.023391688,1,1,-0.349065850,0.774364886,0.619491909,0.959706144,0.276223678,0.051619736,0.779543959,0.154872977,0.000000000,0.626629836,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.367078960,-1.396563292,1.144243360
25,1.250000000,0.697951550,-0.261494608,1.124722315,0.664971615,-0.137278316,0.033355455,0.729861828,-0.267951760,1.126286012,0.618181473,-0.128839597,0.029838608,0.351843605,0.235345147,-0.049444630,0.050000000,-0.250000000,0.025033695,-0.800000000,-0.322061955,-0.023776457,1,0,-0.523598776,0.771919454,0.617535563,0.896529355,0.437221859,0.071219112,0.745888510,0.154383891,0.000000000,0.598387007,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.540974855,-1.423742175,1.143497586
26,1.300000000,0.729861828,-0.267951760,1.126286012,0.618181473,-0.128839597,0.029838608,0.760160830,-0.275332982,1.127849935,0.599965550,-0.170117362,0.032105894,0.338874355,0.241156584,-0.052572025,0.050000000,-0.250000000,0.018688543,-0.800000000,-0.346172580,-0.031857328,1,1,-0.349065850,0.708267907,0.566614325,0.932045863,0.355474864,0.070200643,0.805734165,0.141653581,0.000000000,0.572368197,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.467025608,-1.159520030,1.140302420
27,1.350000000,0.760160830,-0.275332982,1.127849935,0.599965550,-0.170117362,0.032105894,0.789926578,-0.285550346,1.129318763,0.589212015,-0.233940045,0.026937460,0.327355253,0.247799684,-0.055699870,0.050000000,-0.250000000,0.015300912,-0.800000000,-0.228236108,-0.048014235,1,1,-0.349065850,0.697485349,0.557988279,0.903014194,0.424971764,0.062963204,0.779937392,0.139497070,0.000000000,0.548369558,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.279581040,-0.668110549,1.139325619
28,1.400000000,0.789926578,-0.285550346,1.129318763,0.589212015,-0.233940045,0.026937460,0.818504489,-0.298698785,1.130464315,0.553049956,-0.282130241,0.019793750,0.316316080,0.250000000,-0.058637527,0.050000000,-0.130187724,0.019374146,-0.800000000,0.296435203,-0.021609468,1,1,-0.349065850,0.659891443,0.527913154,0.909351726,0.404551242,0.097044998,0.844374375,0.131978289,0.000000000,0.527321433,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.355805159,-0.383191139,1.143849373
29,1.450000000,0.818504489,-0.298698785,1.130464315,0.553049956,-0.282130241,0.019793750,0.845049301,-0.313073305,1.131348298,0.515240486,-0.285821491,0.016188471,0.306345960,0.250000000,-0.060928630,0.050000000,-0.145177600,0.013644060,-0.800000000,0.391293260,-0.017570543,1,0,-0.523598776,0.649248927,0.519399141,0.880240979,0.464477265,0.097142625,0.821408454,0.129849785,0.000000000,0.509541052,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.649493217,-0.407581985,1.140697360
30,1.500000000,0.845049301,-0.313073305,1.131348298,0.515240486,-0.285821491,0.016188471,0.870447899,-0.326921611,1.132248823,0.505205329,-0.269404190,0.019616413,0.298205629,0.250000000,-0.062696596,0.050000000,-0.250000000,0.018772382,-0.800000000,0.102347117,0.007382603,1,0,-0.523598776,0.727502350,0.582001880,0.926593876,0.375357282,0.023036927,0.837066421,0.145500470,0.000000000,0.493513602,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.572092891,-0.643732369,1.145427585
