step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
21,1.050000000,0.515406523,-0.002005745,1.132899647,0.602328200,-0.042687701,0.053893790,0.547026038,-0.003040050,1.135287413,0.660883351,-0.002645629,0.042228761,0.453134129,0.001805171,-0.065799294,0.050000000,-0.250000000,0.046257171,-0.800000000,-0.592320854,-0.021818910,1,2,-0.174532925,0.881992896,0.705594317,0.991610569,0.062263015,-0.113277523,0.559024185,0.176398579,0.000000000,0.742973962,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.166553259,-0.265189677,1.167592525
22,1.100000000,0.547026038,-0.003040050,1.135287413,0.660883351,-0.002645629,0.042228761,0.581798281,-0.001930450,1.137087942,0.722204704,0.043780426,0.031015315,0.440426565,0.002736045,-0.070574826,0.050000000,-0.250000000,0.047140587,-0.800000000,-0.706726776,0.014033788,1,2,-0.174532925,0.856431305,0.685145044,0.984286722,0.093962184,-0.149501695,0.539703685,0.171286261,0.000000000,0.708201719,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.264988512,-0.313566476,1.170642853
23,1.150000000,0.581798281,-0.001930450,1.137087942,0.722204704,0.043780426,0.031015315,0.618864086,0.001232846,1.138628659,0.749525442,0.073929353,0.031454367,0.424881547,0.001737405,-0.074175885,0.050000000,-0.250000000,0.023861884,-0.800000000,-0.800000000,-0.020438376,1,3,0.000000000,0.812303881,0.649843105,0.994949967,0.011341538,-0.099729301,0.627898077,0.162460776,0.000000000,0.671135914,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.407373339,-0.398245096,1.154984355
24,1.200000000,0.618864086,0.001232846,1.138628659,0.749525442,0.073929353,0.031454367,0.655693705,0.004623493,1.140396703,0.716918524,0.055760084,0.037923158,0.407272323,-0.001109561,-0.077257319,0.050000000,-0.250000000,0.003010832,-0.800000000,-0.800000000,-0.081267241,1,3,0.000000000,0.772870443,0.618296354,0.997755731,0.065222500,0.015150124,0.789380052,0.154574089,0.000000000,0.634306295,center_box,active,0,False,-2,2,0.000000000,0.000000000,-0.117182933,-0.349255979,1.140886784
25,1.250000000,0.655693705,0.004623493,1.140396703,0.716918524,0.055760084,0.037923158,0.689723374,0.006331964,1.141943573,0.646718475,0.015715438,0.024571824,0.389875666,-0.004161144,-0.080793407,0.050000000,0.083279503,-0.012192076,-0.800000000,0.078626911,-0.143186383,1,3,0.000000000,0.740136095,0.592108876,0.992123341,0.019178497,0.123787973,0.939812316,0.148027219,0.000000000,0.600276626,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.444728106,0.067083120,1.131252646
26,1.300000000,0.689723374,0.006331964,1.141943573,0.646718475,0.015715438,0.024571824,0.720071816,0.006275873,1.142662415,0.575879000,-0.013720642,0.006222919,0.374998963,-0.005698767,-0.083887146,0.050000000,0.250000000,-0.006960232,-0.800000000,0.669384464,-0.090091587,1,3,0.000000000,0.708843153,0.567074522,0.987914778,-0.016255201,0.154143311,0.999076580,0.141768631,0.000000000,0.569928184,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.704901636,0.252898693,1.136723399
27,1.350000000,0.720071816,0.006275873,1.142662415,0.575879000,-0.013720642,0.006222919,0.747582233,0.004784128,1.142854026,0.534825095,-0.046033055,0.002140560,0.363435366,-0.005648286,-0.085324830,0.050000000,0.209142233,-0.000425828,-0.800000000,0.636751073,-0.018996420,1,3,0.000000000,0.674973139,0.539978511,0.992525695,0.043399242,0.114058101,0.980286680,0.134994628,0.000000000,0.542417767,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.704933286,0.163132548,1.142343044
28,1.400000000,0.747582233,0.004784128,1.142854026,0.534825095,-0.046033055,0.002140560,0.774156409,0.001007283,1.142929084,0.532954539,-0.103923988,0.000573843,0.354425990,-0.004305716,-0.085708052,0.050000000,0.250000000,0.008669945,-0.800000000,0.800000000,0.018655383,1,3,0.000000000,0.645886949,0.516709559,0.994628809,0.097648194,0.034327288,0.912442457,0.129177390,0.000000000,0.515843591,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.554159164,0.283129513,1.149356484
29,1.450000000,0.774156409,0.001007283,1.142929084,0.532954539,-0.103923988,0.000573843,0.800979230,-0.005909985,1.142719935,0.537265527,-0.165388133,-0.007923951,0.346259232,-0.000906554,-0.085858168,0.050000000,0.250000000,0.011572034,-0.800000000,0.800000000,0.031423402,1,3,0.000000000,0.617010460,0.493608368,0.998108833,0.060099385,-0.012915902,0.881393019,0.123402092,0.000000000,0.489020770,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.341842413,0.676797748,1.151608109
30,1.500000000,0.800979230,-0.005909985,1.142719935,0.537265527,-0.165388133,-0.007923951,0.827428832,-0.015191599,1.142478775,0.519372732,-0.194462270,-0.001807975,0.337868693,0.005318987,-0.085439871,0.050000000,0.250000000,0.001674240,-0.800000000,0.800000000,0.027423404,1,3,0.000000000,0.589135866,0.471308693,0.999804636,-0.011460132,0.016104487,0.937120568,0.117827173,0.000000000,0.462571168,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.337849796,0.852335989,1.143975616
31,1.550000000,0.827428832,-0.015191599,1.142478775,0.519372732,-0.194462270,-0.001807975,0.852881686,-0.024155989,1.142908265,0.503447998,-0.155317461,0.016625269,0.329814051,0.013672440,-0.084957550,0.050000000,0.250000000,-0.002155080,-0.800000000,0.800000000,-0.000991729,1,3,0.000000000,0.563128774,0.450503019,0.999009809,-0.015717755,0.041621561,0.987025802,0.112625755,0.000000000,0.437118314,center_box,active,0,False,-2,2,0.000000000,0.000000000,0.488075465,0.659804523,1.140862465
