step,t,k,x,y,z,vx,vy,vz
6,0.300000000,13,0.265752256,0.181783155,1.128274918,0.231639311,0.911929607,0.100342251
6,0.300000000,14,0.268476218,0.198831663,1.130248904,0.038841251,0.789623916,0.097053282
6,0.300000000,15,0.267245919,0.213256776,1.132143855,-0.163031742,0.650476456,0.092445314
6,0.300000000,16,0.261924624,0.224773094,1.133934855,-0.369500518,0.499573886,0.086649656
6,0.300000000,17,0.252465308,0.233193383,1.135599375,-0.576078534,0.341636956,0.079811029
6,0.300000000,18,0.238910496,0.238420919,1.137118340,-0.778296471,0.180998415,0.072088793
6,0.300000000,19,0.221391886,0.240441740,1.138475776,-0.971714199,0.021596113,0.063656934
6,0.300000000,20,0.200129613,0.239316672,1.139659405,-1.151919961,-0.133025065,0.054703973
6,0.300000000,21,0.175431848,0.235173568,1.140660763,-1.314520955,-0.279708028,0.045432456
6,0.300000000,22,0.147694603,0.228199542,1.141475677,-1.455129504,-0.415679842,0.036058448
6,0.300000000,23,0.117401607,0.218633354,1.142104387,-1.569355488,-0.538556337,0.026810523
6,0.300000000,24,0.085124321,0.206757337,1.142551780,-1.652824998,-0.646367669,0.017928716
7,0.350000000,0,0.100799344,-0.002948181,1.112598658,0.766137838,-0.019611249,0.016340664
7,0.350000000,1,0.116540164,-0.003054206,1.112439632,0.806160688,0.009279291,-0.032240763
7,0.350000000,2,0.132970884,-0.002588147,1.111781001,0.835168242,0.036794763,-0.033620220
7,0.350000000,3,0.149890974,-0.001606684,1.111071944,0.855695665,0.060712114,-0.037283309
7,0.350000000,4,0.167163804,-0.000184381,1.110310793,0.870854676,0.080902211,-0.038832016
7,0.350000000,5,0.184700593,0.001605475,1.109549284,0.882232726,0.097471483,-0.037313998
7,0.350000000,6,0.202430710,0.003690222,1.108815432,0.890220523,0.110399343,-0.036074087
7,0.350000000,7,0.220288664,0.005998495,1.108106613,0.895057380,0.119868979,-0.034805924
7,0.350000000,8,0.238213778,0.008463986,1.107423425,0.896974146,0.126173690,-0.033515655
7,0.350000000,9,0.256149769,0.011026571,1.106766224,0.896180451,0.129632667,-0.032209013
7,0.350000000,10,0.274044454,0.013632547,1.106135249,0.892874241,0.130566314,-0.030891379
7,0.350000000,11,0.291849464,0.016234534,1.105530620,0.887246668,0.129284710,-0.029567698
7,0.350000000,12,0.309520245,0.018791197,1.104952455,0.879484236,0.126082227,-0.028242607
7,0.350000000,13,0.327015966,0.021266917,1.104400873,0.869769871,0.121235311,-0.026920386
7,0.350000000,14,0.344299376,0.023631409,1.103875637,0.858282983,0.115001604,-0.025604973
7,0.350000000,15,0.361336797,0.025859362,1.103376508,0.845199406,0.107619897,-0.024300013
7,0.350000000,16,0.378098011,0.027930046,1.102903366,0.830691218,0.099310338,-0.023008784
7,0.350000000,17,0.394556195,0.029826954,1.102455974,0.814926505,0.090274937,-0.021734327
7,0.350000000,18,0.410687894,0.031537443,1.102033854,0.798069179,0.080698095,-0.020479383
7,0.350000000,19,0.426472813,0.033052389,1.101636529,0.780278385,0.070747256,-0.019246418
7,0.350000000,20,0.441893876,0.034365844,1.101263642,0.761708558,0.060573649,-0.018037625
7,0.350000000,21,0.456937015,0.035474744,1.100914717,0.742509127,0.050313044,-0.016854983
7,0.350000000,22,0.471591055,0.036378585,1.100589156,0.722824395,0.040086705,-0.015700171
7,0.350000000,23,0.485847741,0.037079144,1.100286365,0.702793837,0.030002514,-0.014574662
7,0.350000000,24,0.499701470,0.037580252,1.100005865,0.682552874,0.020156562,-0.013479825
8,0.400000000,0,0.141773894,-0.001957421,1.113000631,0.858569682,0.056564178,0.001697962
8,0.400000000,1,0.159230277,-0.000464208,1.113101721,0.886538088,0.093286552,0.008410254
8,0.400000000,2,0.177201882,0.001789319,1.113503456,0.908865094,0.130980909,0.031754151
8,0.400000000,3,0.195467338,0.004644035,1.114351869,0.913603246,0.149069607,0.053094003
8,0.400000000,4,0.213547349,0.007462527,1.115602374,0.888674855,0.124012992,0.071951792
8,0.400000000,5,0.230772242,0.009221105,1.117171168,0.827489913,0.041601144,0.084918134
8,0.400000000,6,0.246400103,0.008720104,1.118970513,0.729195535,-0.101845458,0.095014252
8,0.400000000,7,0.259712934,0.004767503,1.120947957,0.596690178,-0.302451760,0.102720007
8,0.400000000,8,0.270074159,-0.003700834,1.123057008,0.434991181,-0.551734388,0.108174920
8,0.400000000,9,0.276959628,-0.017551843,1.125253916,0.250184685,-0.838759840,0.111509241
8,0.400000000,10,0.279971749,-0.037421919,1.127497554,0.048764419,-1.151603937,0.112852290
8,0.400000000,11,0.278843552,-0.063707069,1.129750729,-0.162758276,-1.478269458,0.112469532
8,0.400000000,12,0.273436695,-0.096567251,1.131980658,-0.378057688,-1.807217002,0.110526845
8,0.400000000,13,0.263736486,-0.135938868,1.134157300,-0.591107368,-2.127668381,0.107146405
8,0.400000000,14,0.249845162,-0.181551859,1.136253238,-0.796244025,-2.429774523,0.102448426
8,0.400000000,15,0.231974363,-0.232949153,1.138243198,-0.988198876,-2.704692364,0.096551113
8,0.400000000,16,0.210437045,-0.289507121,1.140104532,-1.162110448,-2.944613218,0.089575328
