step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
50,2.500000000,1.365993474,-0.527325245,1.139720421,0.538003028,-0.047805551,-0.021318807,1.390442616,-0.526785973,1.138423011,0.455313231,0.059180030,-0.028324672,0.144355873,0.250000000,-0.079440842,0.091331982,0.152050342,-0.025657450,-0.800000000,0.571016838,-0.012396123,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.386785973,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.438678265,-0.286879420,1.113740802
51,2.550000000,1.390442616,-0.526785973,1.138423011,0.455313231,0.059180030,-0.028324672,1.412365814,-0.520703967,1.137182499,0.433211163,0.176520833,-0.021930023,0.138101646,0.250000000,-0.076846021,0.119719129,0.226288184,-0.034763094,-0.800000000,0.477451868,-0.018395490,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.380703967,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.487032175,-0.254298031,1.110169411
52,2.600000000,1.412365814,-0.520703967,1.137182499,0.433211163,0.176520833,-0.021930023,1.434422898,-0.508700754,1.136048183,0.451264326,0.291077939,-0.022825785,0.134120768,0.250000000,-0.074364997,0.145364259,0.250000000,-0.029308511,-0.800000000,0.209940476,-0.021081392,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.368700754,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.521389008,-0.221460193,1.115201116
53,2.650000000,1.434422898,-0.508700754,1.136048183,0.451264326,0.291077939,-0.022825785,1.457684731,-0.491840131,1.134773721,0.476655573,0.369190270,-0.026583062,0.130019392,0.250000000,-0.072096366,0.143735982,0.250000000,-0.028407872,-0.800000000,-0.117365540,-0.015948819,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.351840131,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.542224884,-0.208115518,1.114742279
54,2.700000000,1.457684731,-0.491840131,1.134773721,0.476655573,0.369190270,-0.026583062,1.482133010,-0.472329591,1.133614581,0.500443315,0.402501004,-0.019970699,0.124833742,0.250000000,-0.069547443,0.140369925,0.250000000,-0.028331425,-0.800000000,-0.340543627,-0.004995324,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.332329591,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.562962174,-0.209872112,1.113525152
55,2.750000000,1.482133010,-0.472329591,1.133614581,0.500443315,0.402501004,-0.019970699,1.508199851,-0.451753460,1.132625696,0.541426920,0.419761075,-0.019845864,0.118580291,0.250000000,-0.067229163,0.164434302,0.250000000,-0.026317493,-0.800000000,-0.435717156,-0.018133696,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.311753460,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.605458736,-0.196844861,1.113876462
56,2.800000000,1.508199851,-0.451753460,1.132625696,0.541426920,0.419761075,-0.019845864,1.536373821,-0.430001319,1.131461836,0.578887771,0.449291532,-0.026004431,0.110870134,0.250000000,-0.065251393,0.167530483,0.250000000,-0.026122567,-0.800000000,-0.485031642,-0.017933436,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.290001319,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.633847713,-0.166638285,1.113033772
57,2.850000000,1.536373821,-0.430001319,1.131461836,0.578887771,0.449291532,-0.026004431,1.565670690,-0.406904179,1.130113846,0.588494376,0.468106476,-0.027497873,0.101263561,0.250000000,-0.062923671,0.142482325,0.250000000,-0.025075405,-0.800000000,-0.569404378,0.002654361,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.266904179,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.643235564,-0.152728364,1.112655282
58,2.900000000,1.565670690,-0.406904179,1.130113846,0.588494376,0.468106476,-0.027497873,1.595218629,-0.384016419,1.128938823,0.595396307,0.438801678,-0.020763934,0.090646379,0.250000000,-0.060227691,0.141534539,0.250000000,-0.025391904,-0.800000000,-0.623161360,0.006017056,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.244016419,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.671821594,-0.164883256,1.111069918
59,2.950000000,1.595218629,-0.384016419,1.128938823,0.595396307,0.438801678,-0.020763934,1.625731320,-0.364658185,1.128094667,0.625745244,0.332367087,-0.016129750,0.079803234,0.250000000,-0.057877645,0.164195576,0.236047659,-0.023348687,-0.800000000,-0.579297199,-0.007385009,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.224658185,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.718365312,-0.206980675,1.111427307
60,3.000000000,1.625731320,-0.364658185,1.128094667,0.625745244,0.332367087,-0.016129750,1.657918436,-0.352147819,1.126854525,0.656159703,0.175714017,-0.033600162,0.068091812,0.250000000,-0.056189334,0.164544729,0.156051921,-0.022600300,-0.800000000,-0.503757616,-0.018487287,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.212147819,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.749142528,-0.248228908,1.111150146
61,3.050000000,1.657918436,-0.352147819,1.126854525,0.656159703,0.175714017,-0.033600162,1.690866385,-0.347967707,1.124562657,0.657171748,0.006728890,-0.055790497,0.054873407,0.250000000,-0.053709051,0.132628940,0.097545506,-0.023667635,-0.800000000,-0.223338603,0.028378647,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.207967707,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.757390141,-0.278988689,1.109103799
62,3.100000000,1.690866385,-0.347967707,1.124562657,0.657171748,0.006728890,-0.055790497,1.723511578,-0.351773612,1.121605551,0.651665632,-0.139187212,-0.059893062,0.050000000,0.250000000,-0.049125313,0.126071567,0.066174816,-0.026950883,-0.800000000,0.169845502,0.082398895,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.212066255,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.785420060,-0.298336595,1.104349494
63,3.150000000,1.723511578,-0.351773612,1.121605551,0.651665632,-0.139187212,-0.059893062,1.756574493,-0.361292735,1.119122436,0.672760563,-0.219951485,-0.039013073,0.050000000,0.250000000,-0.043211102,0.143874802,0.078720400,-0.025727478,-0.800000000,0.622593178,0.097615955,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.224650897,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.831417680,-0.292733312,1.102309942
64,3.200000000,1.756574493,-0.361292735,1.119122436,0.672760563,-0.219951485,-0.039013073,1.790788464,-0.372176154,1.118142915,0.689055052,-0.201144252,-0.003471472,0.050000000,0.250000000,-0.038244871,0.136388485,0.139849246,-0.023227758,-0.800000000,0.800000000,0.045100899,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.241859288,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.858865857,-0.256405801,1.101701617
65,3.250000000,1.790788464,-0.372176154,1.118142915,0.689055052,-0.201144252,-0.003471472,1.824697769,-0.380030671,1.118481844,0.663579486,-0.112370697,0.013928267,0.050000000,0.250000000,-0.036285829,0.093764076,0.205048797,-0.009281731,-0.800000000,0.800000000,-0.016600740,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.258854337,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.861111522,-0.218389556,1.111181617
66,3.300000000,1.824697769,-0.380030671,1.118481844,0.663579486,-0.112370697,0.013928267,1.856887534,-0.382594044,1.118998816,0.629231329,0.001957640,0.007074155,0.050000000,0.250000000,-0.036963687,0.075650643,0.250000000,-0.009915788,-0.800000000,0.800000000,-0.068125870,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.272755452,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.881435752,-0.191237822,1.111045003
67,3.350000000,1.856887534,-0.382594044,1.118998816,0.629231329,0.001957640,0.007074155,1.888112898,-0.379478249,1.119110716,0.627833772,0.112773701,-0.001741446,0.050000000,0.250000000,-0.037997631,0.086311718,0.250000000,-0.015355176,-0.800000000,0.708692456,-0.064083803,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.283366255,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.921621323,-0.175551102,1.107482433
68,3.400000000,1.888112898,-0.379478249,1.119110716,0.627833772,0.112773701,-0.001741446,1.920686093,-0.370772834,1.118687955,0.678235527,0.226082075,-0.014892021,0.050000000,0.250000000,-0.038221432,0.116297728,0.250000000,-0.011079646,-0.800000000,0.392075139,-0.026680572,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.292172536,,stale_depth,0,False,-2,2,0.000000000,0.000000000,1.975336194,-0.139409989,1.110800982
69,3.450000000,1.920686093,-0.370772834,1.118687955,0.678235527,0.226082075,-0.014892021,1.956544784,-0.356643751,1.117481198,0.750073357,0.326362412,-0.031111191,0.050000000,0.250000000,-0.037375910,0.134280725,0.250000000,-0.014434771,-0.800000000,0.068336928,0.001306427,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.301307358,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.021396637,-0.117702022,1.107861876
70,3.500000000,1.956544784,-0.356643751,1.117481198,0.750073357,0.326362412,-0.031111191,1.995651081,-0.338378576,1.115921064,0.803441408,0.393499044,-0.029964535,0.050000000,0.250000000,-0.034962396,0.137198254,0.250000000,-0.020299072,-0.800000000,-0.218178321,0.030891770,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.313069382,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.059443474,-0.117139235,1.102256894
71,3.550000000,1.995651081,-0.338378576,1.115921064,0.803441408,0.393499044,-0.029964535,2.036183397,-0.317208104,1.114782408,0.809956102,0.449829017,-0.016683792,0.050000000,0.250000000,-0.031842127,0.094963610,0.250000000,-0.014137484,-0.800000000,-0.409997270,0.045220146,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.328065347,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.066873789,-0.093422703,1.105317950
72,3.600000000,2.036183397,-0.317208104,1.114782408,0.809956102,0.449829017,-0.016683792,2.076225759,-0.292852856,1.113893594,0.792354703,0.520606784,-0.019014456,0.050000000,0.250000000,-0.029564816,0.070747004,0.250000000,-0.013150792,-0.800000000,-0.570940047,0.010094288,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.345034688,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.089243650,-0.053945828,1.104919314
73,3.650000000,2.076225759,-0.292852856,1.113893594,0.792354703,0.520606784,-0.019014456,2.115441618,-0.264995737,1.112711694,0.777118396,0.584248627,-0.027051902,0.050000000,0.250000000,-0.027787188,0.063932735,0.250000000,-0.012981687,-0.800000000,-0.773162239,0.017236482,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.363687381,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.124175310,-0.027801992,1.104157329
74,3.700000000,2.115441618,-0.264995737,1.112711694,0.777118396,0.584248627,-0.027051902,2.153470948,-0.234981648,1.111652570,0.741080476,0.603490740,-0.016180463,0.050000000,0.238496163,-0.025423388,0.050000000,0.250000000,-0.016179278,-0.800000000,-0.800000000,0.031064638,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.384442282,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.140703201,-0.025071105,1.100577235
75,3.750000000,2.153470948,-0.234981648,1.111652570,0.741080476,0.603490740,-0.016180463,2.188509029,-0.206129357,1.111459844,0.660818648,0.543002915,0.004376677,0.050000000,0.211483483,-0.023305140,0.050000000,0.249129786,-0.008948587,-0.800000000,-0.800000000,0.020662501,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.406527249,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.130587101,-0.048134308,1.104941130
76,3.800000000,2.188509029,-0.206129357,1.111459844,0.660818648,0.543002915,0.004376677,2.218871623,-0.181882792,1.111643046,0.561098582,0.430984348,0.001789786,0.050000000,0.185516422,-0.022919688,0.050000000,0.177155306,-0.006883453,-0.800000000,-0.800000000,-0.032171799,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.428281228,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.131820679,-0.073262878,1.106297255
77,3.850000000,2.218871623,-0.181882792,1.111643046,0.561098582,0.430984348,0.001789786,2.244453534,-0.163706107,1.111457861,0.474632908,0.307046798,-0.007391899,0.050000000,0.163694513,-0.023286092,0.050000000,0.119953087,-0.010310928,-0.800000000,-0.800000000,-0.034573468,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.448583431,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.147767067,-0.091917977,1.103909850
78,3.900000000,2.244453534,-0.163706107,1.111457861,0.474632908,0.307046798,-0.007391899,2.266839176,-0.151487514,1.111224432,0.431354063,0.192438211,-0.001567410,0.050000000,0.147335497,-0.022915722,0.050000000,0.091751434,-0.006066053,-0.800000000,-0.615129611,0.003788132,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.467890248,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.183424473,-0.094892532,1.106908321
79,3.950000000,2.266839176,-0.151487514,1.111224432,0.431354063,0.192438211,-0.001567410,2.287915497,-0.145100586,1.111141318,0.417504314,0.068636164,-0.002765492,0.050000000,0.136338763,-0.022448865,0.050000000,0.042942901,-0.007960664,-0.800000000,-0.427129457,-0.018266439,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.487394633,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.204467297,-0.119280338,1.105253935
80,4.000000000,2.287915497,-0.145100586,1.111141318,0.417504314,0.068636164,-0.002765492,2.309382420,-0.145798471,1.110583386,0.449255659,-0.087920438,-0.020332151,0.050000000,0.130590527,-0.022282636,0.050000000,-0.036681718,-0.015701464,-0.800000000,-0.300908235,-0.036959919,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.508648176,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.249958277,-0.175853878,1.099050045
81,4.050000000,2.309382420,-0.145798471,1.110583386,0.449255659,-0.087920438,-0.020332151,2.334400122,-0.154615226,1.108817207,0.553821274,-0.248425517,-0.049415289,0.050000000,0.131218624,-0.021166771,0.050000000,-0.094545230,-0.014595139,-0.800000000,-0.018927977,0.016391465,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.534832390,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.322761297,-0.216707394,1.099637032
82,4.100000000,2.334400122,-0.154615226,1.108817207,0.553821274,-0.248425517,-0.049415289,2.366068304,-0.170659986,1.105524898,0.704625777,-0.374246467,-0.078919017,0.050000000,0.139153703,-0.017634413,0.075730715,-0.106343187,-0.016410810,-0.800000000,0.405949517,0.094298511,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.568952652,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.391198158,-0.234372616,1.096509099
83,4.150000000,2.366068304,-0.170659986,1.105524898,0.704625777,-0.374246467,-0.078919017,2.405858808,-0.191465328,1.101515618,0.871867503,-0.442596530,-0.079628799,0.050000000,0.153593987,-0.011049796,0.119836568,-0.062233632,-0.022111734,-0.800000000,0.800000000,0.162306521,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.612152530,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.455945730,-0.217335209,1.088941097
84,4.200000000,2.405858808,-0.191465328,1.101515618,0.871867503,-0.442596530,-0.079628799,2.453572162,-0.214522914,1.098291722,1.015882391,-0.474018611,-0.049246075,0.050000000,0.172318795,-0.003031237,0.134170780,-0.047826834,-0.013976372,-0.800000000,0.800000000,0.187578363,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.663778638,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.506486893,-0.227335453,1.091033340
85,4.250000000,2.453572162,-0.214522914,1.098291722,1.015882391,-0.474018611,-0.049246075,2.506597973,-0.238931662,1.097080801,1.082995118,-0.499120700,-0.001033231,0.050000000,0.193070622,0.003416556,0.099803437,-0.055111586,-0.007032351,-0.800000000,0.800000000,0.120610640,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.721061591,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.528424740,-0.255856603,1.093017459
86,4.300000000,2.506597973,-0.238931662,1.097080801,1.082995118,-0.499120700,-0.001033231,2.560017076,-0.264167962,1.098276817,1.039617418,-0.504719352,0.043913833,0.050000000,0.215038495,0.005838398,0.050000000,-0.035469723,-0.003169344,-0.800000000,0.800000000,-0.006103179,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.779079237,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.521801233,-0.265533954,1.094703794
87,4.350000000,2.560017076,-0.264167962,1.098276817,1.039617418,-0.504719352,0.043913833,2.608833042,-0.288555135,1.100886936,0.912739928,-0.463443325,0.055950274,0.050000000,0.237751166,0.003446365,0.050000000,0.019526399,0.011975019,-0.800000000,0.800000000,-0.091253754,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.832566615,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.505081892,-0.249523163,1.107258081
88,4.400000000,2.608833042,-0.288555135,1.100886936,0.912739928,-0.463443325,0.055950274,2.649988208,-0.308890029,1.103305417,0.744095807,-0.347522568,0.038126558,0.050000000,0.250000000,-0.001773871,0.050000000,0.099499934,0.009917452,-0.800000000,0.800000000,-0.131522349,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.877690993,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.491634369,-0.207563087,1.108161211
89,4.450000000,2.649988208,-0.308890029,1.103305417,0.744095807,-0.347522568,0.038126558,2.682514066,-0.321799375,1.104278711,0.573791536,-0.176889812,0.002393121,0.050000000,0.250000000,-0.006610833,0.050000000,0.179376576,0.005476485,-0.800000000,0.800000000,-0.093285921,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.912518887,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.483997345,-0.163933426,1.106833220
90,4.500000000,2.682514066,-0.321799375,1.104278711,0.573791536,-0.176889812,0.002393121,2.707234270,-0.325351437,1.103668692,0.435849267,0.019695015,-0.022599141,0.050000000,0.250000000,-0.008557422,0.050000000,0.250000000,-0.004296657,-0.800000000,0.800000000,-0.019113651,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.937256782,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.497574806,-0.122854248,1.101056218
91,4.550000000,2.707234270,-0.325351437,1.103668692,0.435849267,0.019695015,-0.022599141,2.726826918,-0.319038942,1.102706187,0.365611923,0.211211171,-0.012930778,0.050000000,0.250000000,-0.007337383,0.050000000,0.250000000,-0.005625410,-0.800000000,0.658014244,0.048496375,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.954419135,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.536807060,-0.092576340,1.099449635
92,4.600000000,2.726826918,-0.319038942,1.102706187,0.365611923,0.211211171,-0.012930778,2.744536838,-0.304484054,1.102594870,0.351478650,0.351206619,0.009059969,0.050000000,0.250000000,-0.005412374,0.050000000,0.250000000,-0.004080763,-0.800000000,0.110825225,0.025285756,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.967810041,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.562844515,-0.082940459,1.099645615
93,4.650000000,2.744536838,-0.304484054,1.102594870,0.351478650,0.351206619,0.009059969,2.762784888,-0.284009533,1.103205363,0.384382086,0.457810698,0.014516133,0.050000000,0.250000000,-0.005189740,0.050000000,0.250000000,-0.000240668,-0.800000000,-0.289161770,-0.026573246,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.980692682,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.599436045,-0.057972897,1.102414370
94,4.700000000,2.762784888,-0.284009533,1.103205363,0.384382086,0.457810698,0.014516133,2.784092995,-0.258179626,1.103484608,0.468430125,0.567264314,-0.003442208,0.050000000,0.250000000,-0.006410727,0.050000000,0.250000000,-0.002237532,-0.800000000,-0.593744851,-0.047867616,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,0.996028335,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.662531614,-0.014927980,1.101527214
95,4.750000000,2.784092995,-0.258179626,1.103484608,0.468430125,0.567264314,-0.003442208,2.810499154,-0.227092199,1.102588379,0.580702224,0.663021681,-0.029699482,0.050000000,0.232361664,-0.006969217,0.050000000,0.250000000,-0.002156546,-0.800000000,-0.800000000,0.003673319,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.016289335,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.716555834,0.017253337,1.101867199
96,4.800000000,2.810499154,-0.227092199,1.102588379,0.580702224,0.663021681,-0.029699482,2.842692746,-0.192367365,1.101169294,0.693363460,0.709701037,-0.025275601,0.050000000,0.204382979,-0.005176757,0.050000000,0.250000000,-0.006718587,-0.800000000,-0.800000000,0.065659700,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.042894865,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.757820845,0.029786061,1.097549438
97,4.850000000,2.842692746,-0.192367365,1.101169294,0.693363460,0.709701037,-0.025275601,2.879683683,-0.157629987,1.101007468,0.773925294,0.668931091,0.015307913,0.050000000,0.173130629,-0.002338587,0.050000000,0.250000000,-0.005583373,-0.800000000,-0.800000000,0.056263509,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.075583571,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.779777527,0.008015691,1.096981764
98,4.900000000,2.879683683,-0.157629987,1.101007468,0.773925294,0.668931091,0.015307913,2.920117969,-0.126728875,1.102279869,0.837467044,0.569129850,0.032984892,0.050000000,0.141866989,-0.002014936,0.050000000,0.189701139,-0.002721000,-0.800000000,-0.800000000,-0.051511181,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.113221908,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.825990438,-0.015354133,1.098966718
99,4.950000000,2.920117969,-0.126728875,1.102279869,0.837467044,0.569129850,0.032984892,2.963428545,-0.101353555,1.103809312,0.886411363,0.455485163,0.029003702,0.050000000,0.114055987,-0.004559738,0.050000000,0.135790658,0.005271955,-0.800000000,-0.800000000,-0.079179822,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.154929231,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.864459753,-0.024885882,1.106233835
100,5.000000000,2.963428545,-0.101353555,1.103809312,0.886411363,0.455485163,0.029003702,3.008046504,-0.081383504,1.105188803,0.887239694,0.353592543,0.026791962,0.050000000,0.091218199,-0.007618625,0.050000000,0.114739209,0.003910283,-0.800000000,-0.800000000,-0.071695483,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.198706018,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.878722191,-0.015299148,1.106742024
101,5.050000000,3.008046504,-0.081383504,1.105188803,0.887239694,0.353592543,0.026791962,3.050711632,-0.066432161,1.106379574,0.813749144,0.251056676,0.019344067,0.050000000,0.073245153,-0.010377606,0.050000000,0.069499656,-0.001701456,-0.800000000,-0.800000000,-0.081409765,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.240972162,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.872018099,-0.029258762,1.103912711
102,5.100000000,3.050711632,-0.066432161,1.106379574,0.813749144,0.251056676,0.019344067,3.088154026,-0.057059517,1.106675235,0.689037432,0.131465664,-0.007304424,0.050000000,0.059788945,-0.012759148,0.050000000,0.000009365,0.002875400,-0.800000000,-0.717278031,-0.047053335,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.278259608,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.859619617,-0.066425137,1.108536124
103,5.150000000,3.088154026,-0.057059517,1.106675235,0.689037432,0.131465664,-0.007304424,3.118893423,-0.053740774,1.105510496,0.553509244,0.014310849,-0.035657849,0.050000000,0.051353565,-0.013350470,0.050000000,-0.034104220,-0.006038146,-0.800000000,-0.473056813,0.003617937,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.308960427,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.856406450,-0.082637683,1.102146626
104,5.200000000,3.118893423,-0.053740774,1.105510496,0.553509244,0.014310849,-0.035657849,3.143395970,-0.055563936,1.103583177,0.443621578,-0.074889513,-0.038571862,0.050000000,0.048366697,-0.011020992,0.050000000,-0.037501915,-0.018219025,-0.800000000,-0.148036468,0.049825213,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.333480465,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.870854616,-0.081867211,1.091846228
105,5.250000000,3.143395970,-0.055563936,1.103583177,0.443621578,-0.074889513,-0.038571862,3.164050880,-0.061430892,1.102289886,0.401739047,-0.154100416,-0.014163401,0.050000000,0.050007542,-0.007166353,0.050000000,-0.054584272,-0.011729982,-0.800000000,0.058014973,0.076691088,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.354208803,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.907743692,-0.096502140,1.094785690
106,5.300000000,3.164050880,-0.061430892,1.102289886,0.401739047,-0.154100416,-0.014163401,3.185440946,-0.071659636,1.102132106,0.465022740,-0.249772777,0.003792319,0.050000000,0.055287803,-0.004579772,0.050000000,-0.098975869,-0.005291741,-0.800000000,0.157498705,0.025347599,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.375780579,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.981730461,-0.135662794,1.098321080
107,5.350000000,3.185440946,-0.071659636,1.102132106,0.465022740,-0.249772777,0.003792319,3.212042498,-0.086703306,1.101755256,0.596589374,-0.342306797,-0.019013431,0.050000000,0.064493673,-0.004264212,0.050000000,-0.111490929,-0.003038438,-0.800000000,0.395090993,-0.019516450,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.402768400,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.057784319,-0.155277833,1.099853277
108,5.400000000,3.212042498,-0.086703306,1.101755256,0.596589374,-0.342306797,-0.019013431,3.246280534,-0.105727385,1.099906618,0.762406756,-0.405722303,-0.052333883,0.050000000,0.078032975,-0.003510512,0.050000000,-0.104255550,-0.005401922,-0.800000000,0.680146419,0.038890026,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.437685914,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.129500151,-0.164894968,1.097703815
109,5.450000000,3.246280534,-0.105727385,1.099906618,0.762406756,-0.405722303,-0.052333883,3.289240064,-0.126467772,1.097070834,0.937818543,-0.414242027,-0.059076899,0.050000000,0.095154646,0.000186763,0.050000000,-0.063748485,-0.010383997,-0.800000000,0.800000000,0.119856817,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.481605467,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.190411568,-0.153538749,1.092118621
