step,t,k,x,y,z,vx,vy,vz
27,1.350000000,14,0.578572989,-0.546163559,1.151587725,-1.708576798,-2.175254107,0.059573703
27,1.350000000,15,0.542769790,-0.591139913,1.152702451,-1.865710258,-2.316795588,0.051896293
27,1.350000000,16,0.504194498,-0.638603270,1.153658509,-1.985185027,-2.423371553,0.043713693
27,1.350000000,17,0.463633150,-0.687823892,1.154447079,-2.063852787,-2.492134571,0.035139333
27,1.350000000,18,0.421926320,-0.738026023,1.155061245,-2.099408865,-2.521303415,0.026286289
27,1.350000000,19,0.379952669,-0.788408220,1.155496836,-2.090347290,-2.510092735,0.017274676
27,1.350000000,20,0.338613063,-0.838162959,1.155751944,-2.035947800,-2.458654404,0.008237528
27,1.350000000,21,0.298814625,-0.886494696,1.155827522,-1.936325788,-2.368050575,-0.000678982
27,1.350000000,22,0.261452466,-0.932638586,1.155727506,-1.792618990,-2.240294695,-0.009315624
27,1.350000000,23,0.227385119,-0.975880921,1.155459285,-1.607453942,-2.078540802,-0.017499773
27,1.350000000,24,0.197395876,-1.015586138,1.155033827,-1.385984898,-1.887578368,-0.025045238
28,1.400000000,0,0.670194745,-0.306753069,1.131955504,0.714474440,-0.223209113,0.019785402
28,1.400000000,1,0.684342742,-0.311167985,1.132443666,0.693328738,-0.222928688,0.029031055
28,1.400000000,2,0.697477639,-0.315986753,1.133127451,0.607276738,-0.268501967,0.039337479
28,1.400000000,3,0.708145261,-0.322296590,1.133966684,0.448347032,-0.372037679,0.044584163
28,1.400000000,4,0.715045750,-0.331211150,1.134893298,0.234235972,-0.527196527,0.048080999
28,1.400000000,5,0.717295647,-0.343645066,1.135874033,-0.013145985,-0.721744001,0.049982663
28,1.400000000,6,0.714428484,-0.360253423,1.136878252,-0.274558812,-0.942447484,0.050438013
28,1.400000000,7,0.706322193,-0.381432772,1.137878537,-0.534829319,-1.176836014,0.049591355
28,1.400000000,8,0.693119764,-0.407343060,1.138850331,-0.782510340,-1.413788676,0.047583122
28,1.400000000,9,0.675162017,-0.437936783,1.139771700,-1.009146810,-1.643679023,0.044550352
28,1.400000000,10,0.652934790,-0.472988755,1.140623450,-1.208589673,-1.858357549,0.040626965
28,1.400000000,11,0.627028167,-0.512125015,1.141389132,-1.376460433,-2.051078796,0.035944205
28,1.400000000,12,0.598105848,-0.554849923,1.142054796,-1.509758353,-2.216411114,0.030630589
28,1.400000000,13,0.566879869,-0.600571632,1.142609239,-1.606575727,-2.350143194,0.024812248
28,1.400000000,14,0.534091532,-0.648625433,1.143043518,-1.665887475,-2.449190617,0.018613221
28,1.400000000,15,0.500495017,-0.698295593,1.143351197,-1.687392831,-2.511506319,0.012155375
28,1.400000000,16,0.466844440,-0.748834848,1.143528342,-1.671391964,-2.535995007,0.005558837
28,1.400000000,17,0.433882624,-0.799483061,1.143573403,-1.618690133,-2.522429943,-0.001057884
28,1.400000000,18,0.402331859,-0.849483490,1.143487096,-1.530524492,-2.471378088,-0.007577816
28,1.400000000,19,0.372885883,-0.898098230,1.143272400,-1.408515215,-2.384131670,-0.013889395
28,1.400000000,20,0.346202344,-0.944621861,1.142934561,-1.254649758,-2.262651920,-0.019891167
28,1.400000000,21,0.322895169,-0.988394618,1.142480731,-1.071323872,-2.109535456,-0.025492016
28,1.400000000,22,0.303525150,-1.028815150,1.141919732,-0.861495852,-1.928031087,-0.030610632
28,1.400000000,23,0.288585395,-1.065354347,1.141261816,-0.629069030,-1.722164273,-0.035174429
28,1.400000000,24,0.278475076,-1.097574115,1.140518904,-0.379741341,-1.497089148,-0.039118093
29,1.450000000,0,0.705237150,-0.317412466,1.132985234,0.685007036,-0.210814849,0.021179898
29,1.450000000,1,0.718759537,-0.321822196,1.133358479,0.665095091,-0.240338475,0.016152456
29,1.450000000,2,0.731690586,-0.327673197,1.133742571,0.623462617,-0.362228334,0.022250237
29,1.450000000,3,0.743513882,-0.336913437,1.134231448,0.554261684,-0.573998988,0.026639486
29,1.450000000,4,0.753693283,-0.350964487,1.134793162,0.459770650,-0.836132109,0.029541219
29,1.450000000,5,0.761770844,-0.370428383,1.135397315,0.345044464,-1.109416246,0.030878449
29,1.450000000,6,0.767401278,-0.395218670,1.136015058,0.216115311,-1.364775896,0.030893113
29,1.450000000,7,0.770363212,-0.424774587,1.136621237,0.079254329,-1.583590984,0.029724404
29,1.450000000,8,0.770559669,-0.458249301,1.137193561,-0.059432797,-1.755435944,0.027511135
29,1.450000000,9,0.768011749,-0.494648844,1.137712598,-0.194268465,-1.875657558,0.024390535
29,1.450000000,10,0.762848377,-0.532927573,1.138161421,-0.320170909,-1.943461776,0.020497780
29,1.450000000,11,0.755293369,-0.572051048,1.138526082,-0.432748079,-1.960567594,0.015965894
29,1.450000000,12,0.745651245,-0.611036301,1.138795018,-0.528332770,-1.930310845,0.010925636
29,1.450000000,13,0.734292448,-0.648978591,1.138959289,-0.603975356,-1.857062459,0.005505685
29,1.450000000,14,0.721639574,-0.685067356,1.139012694,-0.657407939,-1.745851755,-0.000167204
29,1.450000000,15,0.708154261,-0.718597293,1.138951302,-0.686992109,-1.602119207,-0.005968141
29,1.450000000,16,0.694325089,-0.748974442,1.138773918,-0.691659272,-1.431550622,-0.011773810
29,1.450000000,17,0.680656791,-0.775720119,1.138481617,-0.670853138,-1.239957809,-0.017462397
29,1.450000000,18,0.667660475,-0.798472404,1.138077855,-0.624479651,-1.033188939,-0.022913294
29,1.450000000,19,0.655844808,-0.816985846,1.137568593,-0.552874267,-0.817051589,-0.028011315
29,1.450000000,20,0.645707667,-0.831130266,1.136961818,-0.456801027,-0.597236097,-0.032658115
29,1.450000000,21,0.637726724,-0.840887427,1.136267424,-0.337508529,-0.379228354,-0.036778957
29,1.450000000,22,0.632348716,-0.846345842,1.135496497,-0.196898669,-0.168191820,-0.040321466
29,1.450000000,23,0.629972875,-0.847692609,1.134660721,-0.037920337,0.031202745,-0.043253686
29,1.450000000,24,0.630922377,-0.845201313,1.133772492,0.134590462,0.215037122,-0.045560744
30,1.500000000,0,0.738428712,-0.328761101,1.133916378,0.647254646,-0.247772381,0.016016165
30,1.500000000,1,0.751312137,-0.334035873,1.134060025,0.644004107,-0.285768658,-0.001651121
30,1.500000000,2,0.764350295,-0.340577900,1.134112835,0.663208544,-0.378401875,0.006928360
30,1.500000000,3,0.777904093,-0.349485129,1.134327531,0.691882551,-0.517678976,0.014546322
30,1.500000000,4,0.791942775,-0.361379445,1.134667754,0.708425581,-0.671553075,0.019486696
30,1.500000000,5,0.806058526,-0.376245797,1.135096550,0.697818816,-0.810630679,0.023397993
30,1.500000000,6,0.819632411,-0.393569916,1.135584235,0.653788388,-0.914729476,0.025364285
30,1.500000000,7,0.831988752,-0.412527531,1.136097789,0.576505780,-0.972752035,0.026000103
30,1.500000000,8,0.842500389,-0.432145834,1.136612177,0.470283121,-0.980550826,0.025442442
30,1.500000000,9,0.850652039,-0.451420188,1.137104869,0.341732651,-0.938758850,0.023827188
30,1.500000000,10,0.856072128,-0.469391853,1.137556076,0.198441058,-0.851099074,0.021288816
30,1.500000000,11,0.858543336,-0.485197276,1.137948632,0.048115861,-0.723188758,0.017959541
30,1.500000000,12,0.857998967,-0.498097181,1.138267875,-0.101920485,-0.561738253,0.013969620
30,1.500000000,13,0.854512870,-0.507492959,1.138502121,-0.245002821,-0.374029666,0.009447334
30,1.500000000,14,0.848284304,-0.512934387,1.138641834,-0.375247598,-0.167580962,0.004518896
30,1.500000000,15,0.839621961,-0.514122188,1.138680100,-0.487588972,0.050070845,-0.000691210
30,1.500000000,16,0.828927875,-0.510906696,1.138612628,-0.577766001,0.271513343,-0.006060128
30,1.500000000,17,0.816681564,-0.503284454,1.138437271,-0.642287970,0.489558965,-0.011466485
30,1.500000000,18,0.803424895,-0.491392791,1.138154626,-0.678397059,0.697324038,-0.016790040
30,1.500000000,19,0.789747834,-0.475503027,1.137767553,-0.684046030,0.888305664,-0.021911731
30,1.500000000,20,0.776273966,-0.456012040,1.137281179,-0.657913864,1.056479216,-0.026721798
30,1.500000000,21,0.763645589,-0.433431149,1.136702657,-0.599495471,1.196448326,-0.031127553
30,1.500000000,22,0.752504945,-0.408371329,1.136040926,-0.509336174,1.303705215,-0.035052009
30,1.500000000,23,0.743469179,-0.381521285,1.135306001,-0.389548212,1.375094056,-0.038431391
30,1.500000000,24,0.737089097,-0.353612632,1.134509563,-0.244878665,1.409655571,-0.041210800
31,1.550000000,0,0.770142436,-0.342884123,1.134404659,0.624991298,-0.313676238,0.004300406
31,1.550000000,1,0.782563686,-0.349451482,1.134428144,0.615277350,-0.344108582,-0.001941905
31,1.550000000,2,0.794620812,-0.356714994,1.134497404,0.585868597,-0.383145541,0.008870205
31,1.550000000,3,0.805784643,-0.364749134,1.134812117,0.524546266,-0.417849630,0.022599265
31,1.550000000,4,0.815360963,-0.373267144,1.135351896,0.427013636,-0.428508759,0.031375706
31,1.550000000,5,0.822639942,-0.381634355,1.136012673,0.295610279,-0.401056826,0.034701705
31,1.550000000,6,0.827002168,-0.389012724,1.136725068,0.136597842,-0.329093456,0.036541939
31,1.550000000,7,0.827974439,-0.394498616,1.137460828,-0.041948650,-0.212101206,0.037032265
31,1.550000000,8,0.825252175,-0.397221029,1.138194203,-0.231393471,-0.053581908,0.036307201
31,1.550000000,9,0.818702579,-0.396406502,1.138902187,-0.423303038,0.140423357,0.034499396
31,1.550000000,10,0.808355570,-0.391418576,1.139564514,-0.609894991,0.362422436,0.031739205
31,1.550000000,11,0.794387996,-0.381778628,1.140163422,-0.784273028,0.604210258,0.028154964
31,1.550000000,12,0.777105093,-0.367175162,1.140683770,-0.940523267,0.857348919,0.023872744
31,1.550000000,13,0.756920159,-0.347465158,1.141112685,-1.073724270,1.113471985,0.019016486
31,1.550000000,14,0.734335423,-0.322670519,1.141439915,-1.179907918,1.364475131,0.013708398
31,1.550000000,15,0.709923506,-0.292971551,1.141657710,-1.255993485,1.602636695,0.008068828
31,1.550000000,16,0.684310377,-0.258698583,1.141760588,-1.299711823,1.820695043,0.002216545
31,1.550000000,17,0.658159852,-0.220321998,1.141745448,-1.309531212,2.011904478,-0.003730955
31,1.550000000,18,0.632159591,-0.178441599,1.141611576,-1.284593225,2.170083761,-0.009657375
31,1.550000000,19,0.607008040,-0.133774668,1.141360521,-1.224673390,2.289677143,-0.015447143
31,1.550000000,20,0.583401918,-0.087142572,1.140996099,-1.130180120,2.365852356,-0.020989574
31,1.550000000,21,0.562022805,-0.039454740,1.140524387,-1.002226353,2.394679070,-0.026183406
31,1.550000000,22,0.543521523,0.008312450,1.139953136,-0.842832863,2.373466730,-0.030936407
31,1.550000000,23,0.528495908,0.055146161,1.139292121,-0.655383885,2.301407576,-0.035162926
31,1.550000000,24,0.517455339,0.100045681,1.138552785,-0.445567518,2.180798531,-0.038779564
32,1.600000000,0,0.800738335,-0.360281080,1.134356499,0.597709656,-0.372889876,-0.005094977
32,1.600000000,1,0.812444687,-0.367850691,1.134378910,0.565850973,-0.379951298,0.007337518
32,1.600000000,2,0.822923541,-0.375222355,1.134610891,0.469543844,-0.349432737,0.015859079
32,1.600000000,3,0.830773830,-0.381503671,1.134986877,0.305731297,-0.270505726,0.021735907
32,1.600000000,4,0.834858537,-0.385736048,1.135462999,0.097441144,-0.145515636,0.025873017
32,1.600000000,5,0.834547341,-0.387068093,1.136006474,-0.129871339,0.018099014,0.028474348
32,1.600000000,6,0.829676986,-0.384814739,1.136588097,-0.355460495,0.211528406,0.029684531
32,1.600000000,7,0.820441127,-0.378467262,1.137181282,-0.564345360,0.426092237,0.029642425
32,1.600000000,8,0.807281494,-0.367684692,1.137762547,-0.746486425,0.653741360,0.028482594
32,1.600000000,9,0.790801108,-0.352279812,1.138310790,-0.895624757,0.887146592,0.026336376
32,1.600000000,10,0.771698773,-0.332205176,1.138807535,-1.008272171,1.119643450,0.023332225
32,1.600000000,11,0.750722110,-0.307540715,1.139236808,-1.082945228,1.345146418,0.019596264
32,1.600000000,12,0.728632927,-0.278482914,1.139585376,-1.119614840,1.558073997,0.015252425
32,1.600000000,13,0.706182599,-0.245335340,1.139842153,-1.119314075,1.753294230,0.010422714
32,1.600000000,14,0.684093416,-0.208499968,1.139998674,-1.083855867,1.926088095,0.005227339
32,1.600000000,15,0.663045466,-0.168469280,1.140048742,-1.015625238,2.072129250,-0.000214914
32,1.600000000,16,0.643666923,-0.125818416,1.139988780,-0.917421699,2.187474251,-0.005786721
32,1.600000000,17,0.626526594,-0.081197523,1.139817119,-0.792339265,2.268563509,-0.011371896
32,1.600000000,18,0.612129450,-0.035324011,1.139534831,-0.643676937,2.312237978,-0.016855223
32,1.600000000,19,0.600912869,0.011025833,1.139145017,-0.474877387,2.315778017,-0.022122063
32,1.600000000,20,0.593244195,0.057026394,1.138653159,-0.289500773,2.276991129,-0.027063534
32,1.600000000,21,0.589418173,0.101814799,1.138066649,-0.091244675,2.194384336,-0.031585269
32,1.600000000,22,0.589653671,0.144507974,1.137394667,0.115959838,2.067507267,-0.035610143
32,1.600000000,23,0.594086885,0.184229344,1.136647820,0.327717215,1.897617936,-0.039076008
32,1.600000000,24,0.602757692,0.220154524,1.135837674,0.538688421,1.688962460,-0.041931890
33,1.650000000,0,0.829203844,-0.379587620,1.134171486,0.541582942,-0.387626469,-0.002624701
33,1.650000000,1,0.839751065,-0.387104988,1.134121299,0.510501564,-0.354066283,-0.002399739
33,1.650000000,2,0.849448740,-0.393132091,1.134144187,0.454097182,-0.232103810,0.004689978
33,1.650000000,3,0.857713640,-0.395822823,1.134275079,0.367818743,-0.025604816,0.008401521
33,1.650000000,4,0.864014268,-0.393851846,1.134456277,0.259468287,0.227222323,0.009712243
33,1.650000000,5,0.868022144,-0.386674166,1.134660006,0.140512720,0.489680439,0.010661524
33,1.650000000,6,0.869638979,-0.374377400,1.134884357,0.022107277,0.735639632,0.011772529
33,1.650000000,7,0.868972242,-0.357465029,1.135128736,-0.086478226,0.949298799,0.012665854
33,1.650000000,8,0.866291463,-0.336674064,1.135383010,-0.178322673,1.122647166,0.012759268
33,1.650000000,9,0.861981511,-0.312845409,1.135632515,-0.248790637,1.252915382,0.012183848
33,1.650000000,10,0.856499791,-0.286840320,1.135864973,-0.295192301,1.340552330,0.011067439
33,1.650000000,11,0.850341082,-0.259490877,1.136068344,-0.316400737,1.387825608,0.009272782
33,1.650000000,12,0.844010413,-0.231573716,1.136230230,-0.312487185,1.397902369,0.006912325
33,1.650000000,13,0.838001668,-0.203797832,1.136340499,-0.284439653,1.374302149,0.004105917
33,1.650000000,14,0.832781732,-0.176801085,1.136391282,-0.233937666,1.320579052,0.000972093
33,1.650000000,15,0.828778565,-0.151151523,1.136375785,-0.163168997,1.240141511,-0.002522901
33,1.650000000,16,0.826372325,-0.127351180,1.136286736,-0.074698195,1.136173487,-0.006383555
33,1.650000000,17,0.825889111,-0.105840929,1.136117935,0.028641488,1.011604428,-0.010491418
33,1.650000000,18,0.827596486,-0.087005712,1.135865688,0.143849298,0.869097829,-0.014729017
33,1.650000000,19,0.831701100,-0.071179755,1.135528564,0.267836899,0.711067319,-0.018979799
33,1.650000000,20,0.838347375,-0.058651082,1.135107517,0.397482693,0.539732695,-0.023128992
33,1.650000000,21,0.847617149,-0.049664393,1.134605646,0.529657125,0.357233882,-0.027067270
33,1.650000000,22,0.859529495,-0.044420682,1.134028077,0.661207736,0.165848717,-0.030692937
33,1.650000000,23,0.874039710,-0.043070864,1.133382082,0.788877606,-0.031599142,-0.033910781
33,1.650000000,24,0.891035318,-0.045698009,1.132676721,0.909105778,-0.230975419,-0.036629986
34,1.700000000,0,0.854474187,-0.397697657,1.134278178,0.475840479,-0.330431193,0.005148638
34,1.700000000,1,0.863824606,-0.403868914,1.134212375,0.461917132,-0.280861706,-0.011732133
34,1.700000000,2,0.873105466,-0.408578992,1.134136558,0.469687223,-0.181588694,0.004138146
34,1.700000000,3,0.882699132,-0.410893530,1.134267807,0.490602642,-0.046532676,0.008991424
34,1.700000000,4,0.892715573,-0.410424411,1.134473205,0.509780526,0.091455929,0.011539438
34,1.700000000,5,0.903014362,-0.407395095,1.134743810,0.517817676,0.205905691,0.015517700
34,1.700000000,6,0.913333356,-0.402451634,1.135112524,0.511731982,0.281019658,0.021363093
34,1.700000000,7,0.923399270,-0.396462113,1.135606885,0.493009895,0.309941769,0.028073842
34,1.700000000,8,0.932995081,-0.390365273,1.136205912,0.465429395,0.292046309,0.031825781
34,1.700000000,9,0.941986024,-0.385067344,1.136856675,0.433222055,0.230885208,0.033255868
34,1.700000000,10,0.950319707,-0.381377697,1.137520313,0.400328010,0.132326201,0.033116069
34,1.700000000,11,0.958017409,-0.379976541,1.138169408,0.370145649,0.003218349,0.031794529
34,1.700000000,12,0.965161979,-0.381404340,1.138783574,0.345424384,-0.149390027,0.029627452
34,1.700000000,13,0.971884370,-0.386062115,1.139348984,0.328208834,-0.318649113,0.026905188
34,1.700000000,14,0.978349268,-0.394217640,1.139854550,0.319853693,-0.498117268,0.023653567
34,1.700000000,15,0.984742343,-0.406015068,1.140290260,0.321108043,-0.681893766,0.019917553
34,1.700000000,16,0.991258919,-0.421486557,1.140647054,0.332212657,-0.864685893,0.015757583
34,1.700000000,17,0.998095036,-0.440564811,1.140917182,0.352991581,-1.041831493,0.011248350
34,1.700000000,18,1.005439401,-0.463095397,1.141094446,0.382932991,-1.209293604,0.006476120
34,1.700000000,19,1.013467908,-0.488849372,1.141174674,0.421255320,-1.363636971,0.001539612
34,1.700000000,20,1.022338629,-0.517534673,1.141155601,0.466952890,-1.501986980,-0.003442438
34,1.700000000,21,1.032186985,-0.548806906,1.141037941,0.518809378,-1.621964216,-0.008312306
34,1.700000000,22,1.043122172,-0.582278192,1.140826344,0.575354934,-1.721579552,-0.012846460
34,1.700000000,23,1.055220008,-0.617523372,1.140530825,0.634714961,-1.799056768,-0.016711947
34,1.700000000,24,1.068512082,-0.654081464,1.140169859,0.694239140,-1.852524757,-0.019382907
35,1.750000000,0,0.876995087,-0.411500603,1.134657741,0.436079919,-0.225831479,0.009305567
35,1.750000000,1,0.885825157,-0.415557623,1.134833097,0.455562472,-0.179069042,0.008237687
35,1.750000000,2,0.895727873,-0.418623656,1.135136724,0.546918452,-0.127751112,0.022125090
35,1.750000000,3,0.908037186,-0.420755684,1.135756016,0.688500464,-0.089520939,0.039800279
35,1.750000000,4,0.923281431,-0.422431618,1.136674166,0.832933962,-0.084972687,0.052018762
35,1.750000000,5,0.941129267,-0.424456835,1.137832165,0.944231272,-0.125614315,0.063787870
35,1.750000000,6,0.960700393,-0.427776635,1.139165282,1.003243804,-0.214325666,0.069520354
35,1.750000000,7,0.980868995,-0.433325946,1.140583396,1.003755689,-0.347604960,0.072279930
35,1.750000000,8,1.000477552,-0.441929668,1.142040730,0.948161602,-0.518414617,0.073444836
35,1.750000000,9,1.018472552,-0.454254508,1.143506646,0.843911350,-0.718231499,0.073147520
35,1.750000000,10,1.033977151,-0.470791727,1.144953251,0.700881422,-0.938159287,0.071518064
35,1.750000000,11,1.046321630,-0.491856247,1.146355271,0.529705763,-1.169538140,0.068683699
35,1.750000000,12,1.055048347,-0.517594993,1.147689819,0.340808988,-1.404269934,0.064768925
35,1.750000000,13,1.059901357,-0.547999918,1.148936391,0.143890053,-1.634976745,0.059895657
35,1.750000000,14,1.060809255,-0.582923234,1.150077224,-0.052321915,-1.855065346,0.054183181
35,1.750000000,15,1.057864547,-0.622093320,1.151096463,-0.240154088,-2.058740854,0.047748469
35,1.750000000,16,1.051302791,-0.665130496,1.151980996,-0.412989944,-2.240995646,0.040706225
35,1.750000000,17,1.041481853,-0.711562574,1.152719736,-0.565226436,-2.397581100,0.033169094
35,1.750000000,18,1.028861523,-0.760839939,1.153303862,-0.692216933,-2.524977207,0.025247931
35,1.750000000,19,1.013985634,-0.812349319,1.153726816,-0.790219307,-2.620359659,0.017051984
35,1.750000000,20,0.997464120,-0.865427732,1.153984308,-0.856372535,-2.681568623,0.008694370
35,1.750000000,21,0.979955018,-0.919375420,1.154074311,-0.888732493,-2.707089186,0.000308480
35,1.750000000,22,0.962144971,-0.973468900,1.153998017,-0.886424780,-2.696057081,-0.007940900
35,1.750000000,23,0.944724500,-1.026974320,1.153760076,-0.850031674,-2.648323774,-0.015857778
35,1.750000000,24,0.928351402,-1.079163551,1.153369427,-0.782446146,-2.564664364,-0.023214746
36,1.800000000,0,0.899078429,-0.419734597,1.135179043,0.455062658,-0.115420237,0.011573166
36,1.800000000,1,0.908418298,-0.421733201,1.135545611,0.482932061,-0.089125052,0.025080344
36,1.800000000,2,0.918617964,-0.423601836,1.136169672,0.541264117,-0.106951699,0.037319627
36,1.800000000,3,0.930111766,-0.426396638,1.137005568,0.606026947,-0.182217509,0.046274975
36,1.800000000,4,0.942657351,-0.431250751,1.138044238,0.641021311,-0.311619610,0.057591118
36,1.800000000,5,0.955387056,-0.439157039,1.139254332,0.621556520,-0.485566318,0.063423216
36,1.800000000,6,0.967090428,-0.450890064,1.140563011,0.537774324,-0.692282736,0.067434743
36,1.800000000,7,0.976478338,-0.466988266,1.141934991,0.390906364,-0.920222223,0.069760479
36,1.800000000,8,0.982361734,-0.487770259,1.143337965,0.189075425,-1.159030795,0.070534706
36,1.800000000,9,0.983755231,-0.513361454,1.144742250,-0.055927090,-1.399749994,0.069890022
36,1.800000000,10,0.979926765,-0.543721676,1.146120787,-0.330841064,-1.634754777,0.067956537
36,1.800000000,11,0.970412374,-0.578670561,1.147448897,-0.622305810,-1.857608795,0.064861767
36,1.800000000,12,0.955009460,-0.617909253,1.148704767,-0.917647243,-2.062911749,0.060730532
36,1.800000000,13,0.933758199,-0.661040485,1.149868965,-1.205290079,-2.246167898,0.055685073
36,1.800000000,14,0.906917751,-0.707585037,1.150924206,-1.474940419,-2.403678656,0.049844917
36,1.800000000,15,0.874939740,-0.756996989,1.151855946,-1.717635036,-2.532457113,0.043327406
36,1.800000000,16,0.838442147,-0.808677197,1.152651668,-1.925717711,-2.630159855,0.036247600
36,1.800000000,17,0.798183262,-0.861985624,1.153301239,-2.092780590,-2.695030928,0.028718520
36,1.800000000,18,0.755037725,-0.916252613,1.153796911,-2.213599205,-2.725855827,0.020851385
36,1.800000000,19,0.709973216,-0.970789373,1.154132962,-2.284080982,-2.721923828,0.012755940
36,1.800000000,20,0.664028108,-1.024897695,1.154305935,-2.301259041,-2.683005810,0.004542449
36,1.800000000,21,0.618288219,-1.077879310,1.154314756,-2.263375759,-2.609354496,-0.003662315
36,1.800000000,22,0.573860466,-1.129046679,1.154161215,-2.170142174,-2.501752615,-0.011700985
36,1.800000000,23,0.531838298,-1.177734017,1.153850317,-2.023347616,-2.361669540,-0.019385543
36,1.800000000,24,0.493248612,-1.223314762,1.153391480,-1.828167677,-2.191647291,-0.026496736
37,1.850000000,0,0.923241138,-0.423192680,1.135744929,0.509463131,-0.034074057,0.011510797
37,1.850000000,1,0.933652461,-0.423593134,1.136065125,0.530988276,-0.006287230,0.020505331
37,1.850000000,2,0.944409847,-0.423482656,1.136636138,0.540780127,0.014881724,0.036593162
37,1.850000000,3,0.955024064,-0.423168629,1.137540340,0.511861682,0.010687145,0.053829718
37,1.850000000,4,0.964471579,-0.423332244,1.138686895,0.421415865,-0.034819130,0.060828637
37,1.850000000,5,0.971413434,-0.424881279,1.139942408,0.260952652,-0.128285140,0.064730451
37,1.850000000,6,0.974464536,-0.428777546,1.141259313,0.033579275,-0.268939197,0.066961810
37,1.850000000,7,0.972380698,-0.435914427,1.142605543,-0.250411510,-0.451117426,0.067661777
37,1.850000000,8,0.964165926,-0.447041690,1.143951893,-0.576988220,-0.666431367,0.066966802
37,1.850000000,9,0.949121475,-0.462727517,1.145271659,-0.930759907,-0.905318797,0.065010354
37,1.850000000,10,0.926857173,-0.483345479,1.146540999,-1.296459317,-1.158015251,0.061922885
37,1.850000000,11,0.897279501,-0.509076774,1.147738576,-1.659783840,-1.415119171,0.057832099
37,1.850000000,12,0.860567749,-0.539920986,1.148845553,-2.007821083,-1.667898417,0.052862734
37,1.850000000,13,0.817143798,-0.575711131,1.149845600,-2.329221725,-1.908442855,0.047136936
37,1.850000000,14,0.767640650,-0.616130590,1.150724649,-2.614227295,-2.129725456,0.040774394
37,1.850000000,15,0.712870896,-0.660731375,1.151471376,-2.854617357,-2.325615406,0.033892348
37,1.850000000,16,0.653796971,-0.708951712,1.152076364,-3.043618679,-2.490861654,0.026605949
37,1.850000000,17,0.591503084,-0.760133326,1.152532697,-3.175802231,-2.621065378,0.019028448
37,1.850000000,18,0.527169466,-0.813538194,1.152835608,-3.246988535,-2.712648630,0.011271427
37,1.850000000,19,0.462048024,-0.868364751,1.152982712,-3.254178047,-2.762829304,0.003444850
37,1.850000000,20,0.397438914,-0.923763633,1.152973771,-3.195541382,-2.769618750,-0.004342197
37,1.850000000,21,0.334666640,-0.978854060,1.152810693,-3.070519924,-2.731861115,-0.011975270
37,1.850000000,22,0.275051743,-1.032741308,1.152497649,-2.880139351,-2.649373055,-0.019323554
37,1.850000000,23,0.219872877,-1.084539533,1.152042031,-2.627743483,-2.523287773,-0.026234707
37,1.850000000,24,0.170306608,-1.133404493,1.151454329,-2.320565224,-2.356827021,-0.032534320
38,1.900000000,0,0.950172901,-0.423035473,1.136181355,0.560021996,0.033934329,0.006812645
38,1.900000000,1,0.961434782,-0.422111392,1.136391759,0.560013890,0.057499774,0.014221326
38,1.900000000,2,0.972164929,-0.420818806,1.136821866,0.500226438,0.068047218,0.028792065
38,1.900000000,3,0.980897844,-0.419606626,1.137494564,0.359037369,0.046237562,0.038470976
38,1.900000000,4,0.985997021,-0.419284761,1.138319492,0.138389975,-0.022728167,0.044019639
38,1.900000000,5,0.985994160,-0.420867801,1.139237881,-0.148440391,-0.144521803,0.047826938
38,1.900000000,6,0.979737282,-0.425405145,1.140216589,-0.483927071,-0.317388147,0.050038889
38,1.900000000,7,0.966436148,-0.433857918,1.141224980,-0.849842370,-0.534653962,0.050796743
38,1.900000000,8,0.945656955,-0.447022706,1.142235279,-1.228957653,-0.786857545,0.050237704
38,1.900000000,9,0.917293727,-0.465492308,1.143222570,-1.605799198,-1.063285351,0.048495524
38,1.900000000,10,0.881529987,-0.489641458,1.144164562,-1.966911912,-1.352974653,0.045700755
38,1.900000000,11,0.838797867,-0.519628346,1.145041347,-2.300875187,-1.645324469,0.041981056
38,1.900000000,12,0.789738417,-0.555405915,1.145835757,-2.598200321,-1.930446148,0.037461326
38,1.900000000,13,0.735164344,-0.596738100,1.146533012,-2.851178646,-2.199347973,0.032264065
38,1.900000000,14,0.676026046,-0.643218756,1.147120714,-3.053709507,-2.444021463,0.026509410
38,1.900000000,15,0.613381505,-0.694291532,1.147588968,-3.201129913,-2.657466173,0.020315342
38,1.900000000,16,0.548368812,-0.749270260,1.147930026,-3.290052176,-2.833682537,0.013797892
38,1.900000000,17,0.482182235,-0.807358503,1.148138762,-3.318218946,-2.967648506,0.007071425
38,1.900000000,18,0.416051120,-0.867668986,1.148211956,-3.284380436,-3.055290461,0.000248765
38,1.900000000,19,0.351220280,-0.929242074,1.148148894,-3.188209772,-3.093466043,-0.006558352
38,1.900000000,20,0.288932174,-0.991064966,1.147950888,-3.030281305,-3.079977751,-0.013239125
38,1.900000000,21,0.230408132,-1.052090764,1.147621632,-2.812160969,-3.013648272,-0.019683355
38,1.900000000,22,0.176826015,-1.111260891,1.147167087,-2.536709785,-2.894536972,-0.025777876
38,1.900000000,23,0.129288048,-1.167533875,1.146595240,-2.208803654,-2.724437237,-0.031401630
38,1.900000000,24,0.088767007,-1.219929934,1.145917058,-1.836876988,-2.507953167,-0.036423784
39,1.950000000,0,0.978833497,-0.419717044,1.136463046,0.580562055,0.089878276,0.005261214
