time_after_launch_s,world_time_s,time_s,x_m,y_m,z_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,rpm_1,rpm_2,rpm_3,rpm_4,contacts,airborne,unwrapped_yaw_deg,inferred_tangent_yaw_deg,inferred_desired_yaw_rate_radps,inferred_scheduled_speed_mps,cross_track_m,along_track_m,inferred_progress_m,inferred_progress_fraction,diagnostic_schedule_lag_m,altitude_error_m,tangent_speed_mps,tangent_speed_error_mps,normal_speed_mps,world_velocity_mismatch_mps,tangent_yaw_error_deg,yaw_rate_mismatch_radps,roll_deg,pitch_deg,tilt_deg,local_rodrigues_norm,rate_norm_radps,rpm_collective_mode_fraction,rpm_roll_mode_fraction,rpm_pitch_mode_fraction,rpm_yaw_mode_fraction,rpm_saturation_proxy
5.80000000000102,7.735000000000918,7.735000000000918,0.34852679367790707,0.09333026447578752,1.4335407343031608,0.976037829394678,0.033288572061653844,-0.011994311864012614,0.2147048277136053,0.06464233534651759,0.0878428775398641,-0.05218671278491648,0.3932854409382379,-0.008980495854489528,-0.31607808071342935,16725.64619715899,17888.801822229594,16343.401339584483,16226.400632810713,0.0,1.0,24.747445404412396,27.868226619065076,0.09999909037245613,0.07500068222065791,0.006566945244520251,9.280770596475918e-17,0.36594674984581654,0.07765682257610432,0.06912788312454254,-0.06645926569683924,0.09820668344949615,0.023206001228838244,0.047438907864596314,0.07424568313184185,-3.1207812146526774,-0.4160771710858855,3.4325759483442386,-2.161035258350622,4.055497740086608,0.03541019322141165,0.5046379300719099,0.9937129343609032,0.0015111950411554225,0.0037421393393960657,0.0010337312585452783,0.0
5.820000000001027,7.7550000000009245,7.7550000000009245,0.34979510283459914,0.09491977287103186,1.432770613542723,0.9766343877720144,0.03413022167714847,-0.01045877017999125,0.21192219023918538,0.06230009152987477,0.07107649207644268,-0.02421799779478696,0.11977436149541971,0.18718587120705382,-0.2662679058402152,16330.399899442007,17008.87034983338,17080.06666113023,17677.826252857885,0.0,1.0,24.423561253738324,28.30331026101407,0.10000310560373413,0.07499767079719942,0.007377660995242331,-6.938893903907228e-17,0.36786699570505327,0.07806431408151071,0.0687076240963142,-0.06722938645727705,0.08855225560208457,0.013554584804885153,0.03304038677598184,0.04314980121307171,-3.879749007275748,-0.36627101144394936,3.5701482850412773,-1.999724536483168,4.091415379794526,0.03572366075611888,0.3468184622128887,0.996878682786087,2.515018763784625e-06,0.0017241236976575953,0.0013946784974914448,0.0
5.840000000001034,7.775000000000931,7.775000000000931,0.3510256691126176,0.09617321544575387,1.4325615493445258,0.9770949623898642,0.035863244143661474,-0.007862938469509067,0.20961258643141412,0.06098222680401405,0.054280095818579094,0.0018939297290137768,-0.08278788208363445,0.27385876373233986,-0.22766675975732,17208.200615731683,17951.43936157188,15822.733661908318,16046.286413053322,0.0,1.0,24.157602717104766,28.30331026101407,0.10000310560373413,0.07499767079719942,0.00789779490181891,-3.252606517456513e-17,0.36954475384374647,0.07842034775623799,0.06852985278862939,-0.06743845065547416,0.07942811382281584,0.004430443025616418,0.018876851501247474,0.019482076835435805,-4.145707543909295,-0.32766986536105414,3.8312514480086373,-1.7420858783020088,4.208185589203581,0.03674338805637247,0.365629059828806,0.9893256598620288,0.0002818048539799,0.009529865173682862,0.000862670110308293,0.0
5.86000000000104,7.795000000000938,7.795000000000938,0.35224077454561936,0.09710186154822646,1.4327928236203964,0.9777042501326205,0.030859711393866784,-0.004909674310763538,0.2076486758528928,0.060639791083105375,0.03912331352673753,0.019969805082976046,-0.2847535733070605,0.4982134747427592,-0.19540136926343504,15364.673090572307,16154.359030044207,17139.239543113865,17277.227433099877,0.0,1.0,23.94358484891557,28.30331026101407,0.10000310560373413,0.07499767079719942,0.008139292357668885,7.936359902593892e-17,0.37105490078221487,0.07874081299582243,0.06851969296806854,-0.0672071763796036,0.07194019352730388,-0.0030574772698955394,0.0056944252710993855,0.020989706083604866,-4.3597254120985065,-0.29540447486716914,3.343330801483935,-1.2844712849836915,3.5813201838993862,0.03126480702571493,0.6062037273362963,0.9913519582080266,0.0003389255389039538,0.007575157802837334,0.0007339584502320981,0.0
5.880000000001047,7.8150000000009445,7.8150000000009445,0.3534600490091339,0.09775548466326399,1.4332920796776665,0.9780820120660817,0.0291420506484242,-0.0008897501792806072,0.20616868554993592,0.061539452078827835,0.026539558730009058,0.02762877278960707,-0.4557327604276259,0.15069773825885197,-0.11581318840621063,16761.42185009154,17360.701013347698,13062.47840401949,16460.72902093106,0.0,1.0,23.783767990156154,28.30331026101407,0.10000310560373413,0.07499767079719942,0.008136669134505642,6.722053469410127e-17,0.37243831919780374,0.07903438543086433,0.06863626712147147,-0.06670792032233352,0.06676585012194451,-0.008231820675254908,-0.00581150559149601,0.02940893664737431,-4.519542270857914,-0.21581629400994476,3.247264117815965,-0.7882345283388112,3.3414626332937547,0.029168682214747735,0.4937761151089933,0.9625601083898971,0.0058580600354616085,0.018189568955578748,0.013392262619062524,0.0
5.900000000001054,7.835000000000951,7.835000000000951,0.3546995520079092,0.0981824481206124,1.4338180982878495,0.9784134359791022,0.01903071638200956,-0.004819190700889567,0.20572252071793865,0.06199017346952483,0.01689130015564463,0.02279977944309929,-1.1422144623866437,-0.29804844618666915,0.05065467693991511,13375.93428083803,16634.63404230858,14601.503564650387,17300.78813514822,0.0,1.0,23.730796262112147,28.742112219392286,0.09999657197602317,0.07500257101798262,0.007921725024973401,-9.584347204771859e-17,0.37379276088986557,0.07932180877378085,0.06878181799840144,-0.06618190171215055,0.06247503479871151,-0.012527536219271107,-0.014998921782236423,0.03002893206573901,-5.011315957280145,-0.049341895036108065,2.0207963564674216,-0.9889980869185815,2.2497398772145516,0.019635797141820198,1.1815467196244864,0.9618310248870164,0.00014004089656636766,0.003321667225721709,0.03470726699069543,0.0
5.92000000000106,7.855000000000958,7.855000000000958,0.35592176529753705,0.0984528996028109,1.434267065446856,0.978292349271591,0.01047373318432963,-0.008279324432096087,0.20679901609244353,0.05986526596561532,0.010550518583569899,0.025787241070576485,-0.7583921096863657,0.034685925920724794,0.1645617057115154,15588.705566952372,16957.713118556,16486.931269932833,16723.73447201712,0.0,1.0,23.861779943409037,28.742112219392286,0.09999657197602317,0.07500257101798262,0.0075711316391826895,-1.2706849461530112e-16,0.3749944403843258,0.07957681475848753,0.06908013107293304,-0.0657329345531441,0.05756285146988287,-0.017439719548099752,-0.019536674286385523,0.036753329946016,-4.88033227598326,0.06456513373549223,0.9782029210483613,-1.176428893580642,1.529944907775121,0.013352369073258987,0.7768154610190234,0.9961440844188162,0.0011453775947520735,0.00037270414641885665,0.002337833840012811,0.0
5.940000000001067,7.875000000000965,7.875000000000965,0.35708460990590646,0.0986202703667934,1.435006830345888,0.9779817876519378,0.004844128722906957,-0.008122839550519585,0.20847584252299484,0.056313543581819336,0.006550450004804359,0.05130417290593282,-0.28481941897960167,0.15134865585412607,0.17413305627158462,16839.916154481583,16725.940114627163,17255.782762650637,17307.589754888264,0.0,1.0,24.06406372774406,28.742112219392286,0.09999657197602317,0.07500257101798262,0.007158706307951286,-9.84455572616838e-17,0.37609449761102287,0.07981025568647274,0.06948006641522775,-0.06499316965411195,0.05252522102674383,-0.022477349991238786,-0.021335996393386812,0.05993808607462461,-4.67804849164824,0.07413648429556145,0.3488809772544757,-1.0260931094486219,1.0837767264118265,0.009458057416839657,0.3665389997574766,0.999117431272123,2.339459146811696e-05,0.0008561024765329322,3.071659875884842e-06,0.0
5.960000000001074,7.895000000000971,7.895000000000971,0.3581755370467265,0.0987269413584138,1.436235748395737,0.9775963635341616,0.001509999985807175,-0.007608117667561331,0.21034539797766552,0.052820010902281916,0.004380592757348078,0.06841285884015258,-0.4833778680367379,0.09053976226178727,0.2257684002996018,16074.191419685743,16978.59136180739,15648.203855709216,16764.93473713389,0.0,1.0,24.286040494857303,28.742112219392286,0.09999657197602317,0.07500257101798262,0.006727642657024633,3.122502256758253e-17,0.37710230952595575,0.0800241214226789,0.0699723158232125,-0.06376425160426291,0.0484187010926412,-0.026583869925341418,-0.021558583653022677,0.0764970190531271,-4.456071724534976,0.12577182832357864,-0.01422963406417961,-0.8887263760340115,0.8888402768241274,0.00775675029888485,0.5411312063002873,0.9958130737674594,3.439731464207986e-05,0.0003717210635847999,0.0037808078543136864,0.0
5.9800000000010805,7.915000000000978,7.915000000000978,0.35919504082811543,0.09880745351651758,1.4377393811695525,0.9770757958672325,-0.0020898361355263383,-0.007920130597343806,0.21273409046662475,0.04904766091799867,0.0039171187441272085,0.0826067714779543,-0.15079898232970615,0.015040010765627181,0.2600027908942668,16292.948045763233,16579.799318349356,16510.153135162152,16713.849583662115,0.0,1.0,24.56920300316137,28.742112219392286,0.09999657197602317,0.07500257101798262,0.006307988337737843,1.2576745200831851e-17,0.37803491899415387,0.08022202859916064,0.07053977981097775,-0.062260618830447534,0.044888261315522884,-0.030114309702459735,-0.020150951760447906,0.0902042748417087,-4.172909216230923,0.16000621891824363,-0.42711038193397177,-0.8358591639015718,0.9386537586571148,0.008191527644489896,0.3009451549174917,0.9996617352907122,5.937284014776147e-06,0.00011251167200789302,0.0002198157532649202,0.0
