step,t,x,y,z,vx,vy,vz,next_x,next_y,next_z,next_vx,next_vy,next_vz,nominal_vx,nominal_vy,nominal_vz,command_vx,command_vy,command_vz,accel_x,accel_y,accel_z,constraint_active,sector,azimuth_rad,depth_m,margin_m,a_x,a_y,a_z,b,current_slack_m,lookahead_violation_m,obstacle_clearance_m,obstacle_name,status,constraint_age_frames,gate_collision,admm_status,admm_iterations,admm_pri_res,admm_dua_res,admm_terminal_x,admm_terminal_y,admm_terminal_z
88,4.400000000,2.877647507,0.021428297,1.101999854,0.636424903,0.326536630,0.028615170,2.909789818,0.034629064,1.103181148,0.647135393,0.204135988,0.017633876,0.050000000,-0.019285467,-0.003999708,0.050000000,-0.010314955,0.003663573,-0.800000000,-0.800000000,-0.071290277,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.099789818,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.701080561,0.013692080,1.104747534
89,4.450000000,2.909789818,0.034629064,1.103181148,0.647135393,0.204135988,0.017633876,2.942017913,0.040213372,1.103628557,0.639940721,0.026262207,-0.001132647,0.050000000,-0.031166157,-0.006362295,0.050000000,-0.100985420,0.001937675,-0.800000000,-0.800000000,-0.044846287,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.132017913,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.713694096,-0.041110002,1.104634404
90,4.500000000,2.942017913,0.040213372,1.103628557,0.639940721,0.026262207,-0.001132647,2.973848543,0.036011498,1.102773554,0.637864774,-0.178413545,-0.031116164,0.050000000,-0.036192035,-0.007257113,0.050000000,-0.178678904,-0.002999201,-0.800000000,-0.585546032,-0.005333011,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.163848543,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.745341063,-0.093795806,1.101379156
91,4.550000000,2.973848543,0.036011498,1.102773554,0.637864774,-0.178413545,-0.031116164,3.006534678,0.021770664,1.100557276,0.671764495,-0.369224102,-0.053587670,0.050000000,-0.032410349,-0.005547107,0.050000000,-0.231174921,-0.013195364,-0.800000000,-0.150746789,0.051202285,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.196534678,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.799544811,-0.137369692,1.092877030
92,4.600000000,3.006534678,0.021770664,1.100557276,0.671764495,-0.369224102,-0.053587670,3.041307815,-0.000749103,1.097976976,0.712843642,-0.507350292,-0.046468415,0.050000000,-0.019593598,-0.001114552,0.050000000,-0.230456542,-0.010490826,-0.800000000,0.396478744,0.123133840,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.231307815,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.832236528,-0.151071742,1.092689157
93,4.650000000,3.041307815,-0.000749103,1.097976976,0.712843642,-0.507350292,-0.046468415,3.077376941,-0.027873661,1.096663380,0.722729490,-0.558631979,-0.007660343,0.050000000,0.000674193,0.004046048,0.050000000,-0.176467807,-0.007339866,-0.800000000,0.800000000,0.111795854,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.267376941,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.848436117,-0.133099958,1.092472076
94,4.700000000,3.077376941,-0.027873661,1.096663380,0.722729490,-0.558631979,-0.007660343,3.112999072,-0.055549219,1.097104598,0.700676499,-0.542107251,0.022469511,0.050000000,0.025086295,0.006673240,0.050000000,-0.135608599,0.001165040,-0.800000000,0.800000000,0.025215380,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.303085235,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.859583616,-0.129580110,1.097537160
95,4.750000000,3.112999072,-0.055549219,1.097104598,0.700676499,-0.542107251,0.022469511,3.147366312,-0.081502875,1.098363357,0.678811941,-0.496312716,0.027269397,0.050000000,0.049994297,0.005790805,0.050000000,-0.100881696,0.004398759,-0.800000000,0.800000000,-0.051630722,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.337965370,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.887126684,-0.131210491,1.100403666
96,4.800000000,3.147366312,-0.081502875,1.098363357,0.678811941,-0.496312716,0.027269397,3.181348004,-0.104558609,1.099703368,0.683696941,-0.426125251,0.025614906,0.050000000,0.073352587,0.003273287,0.050000000,-0.061507159,0.005641836,-0.800000000,0.800000000,-0.061793033,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.372763648,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.934099674,-0.127633244,1.102594733
97,4.850000000,3.181348004,-0.104558609,1.099703368,0.683696941,-0.426125251,0.025614906,3.215802004,-0.122971661,1.100858626,0.691202182,-0.313701455,0.019746471,0.050000000,0.094102748,0.000593263,0.050000000,0.018582005,0.004717752,-0.800000000,0.800000000,-0.059706154,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.408086195,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.961706400,-0.090622105,1.103241682
98,4.900000000,3.215802004,-0.122971661,1.100858626,0.691202182,-0.313701455,0.019746471,3.249971968,-0.135143382,1.101619850,0.673372360,-0.184407253,0.011395429,0.050000000,0.110674495,-0.001717253,0.050000000,0.068755666,0.003222548,-0.800000000,0.800000000,-0.047211210,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.442908268,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.967345476,-0.071404912,1.103275537
99,4.950000000,3.249971968,-0.135143382,1.101619850,0.673372360,-0.184407253,0.011395429,3.283014274,-0.141137818,1.101976325,0.652623345,-0.066256436,0.003830761,0.050000000,0.121629044,-0.003239701,0.050000000,0.093889512,-0.000643268,-0.800000000,0.795133615,-0.034396276,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.476262276,,stale_depth,0,False,-2,2,0.000000000,0.000000000,2.994112730,-0.064726248,1.101137400
100,5.000000000,3.283014274,-0.141137818,1.101976325,0.652623345,-0.066256436,0.003830761,3.315612789,-0.141018780,1.101948026,0.653843484,0.065227584,-0.005626331,0.050000000,0.127024036,-0.003952649,0.050000000,0.143232925,-0.000909553,-0.800000000,0.598541031,-0.013543754,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.508787500,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.037592411,-0.033713125,1.101294160
101,5.050000000,3.315612789,-0.141018780,1.101948026,0.653843484,0.065227584,-0.005626331,3.348346157,-0.133298002,1.101096357,0.652718604,0.235110374,-0.028595316,0.050000000,0.126916902,-0.003896052,0.050000000,0.228357604,-0.003369336,-0.800000000,0.466085769,0.006448558,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.541000502,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.060412169,0.030249422,1.099421024
102,5.100000000,3.348346157,-0.133298002,1.101096357,0.652718604,0.235110374,-0.028595316,3.380423818,-0.116543705,1.098812619,0.629566591,0.419219730,-0.060074613,0.050000000,0.119968202,-0.002192715,0.050000000,0.250000000,-0.006863548,-0.800000000,0.042541789,0.062090764,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.572176626,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.065697670,0.079372101,1.095948696
103,5.150000000,3.380423818,-0.116543705,1.098812619,0.629566591,0.419219730,-0.060074613,3.411265832,-0.090872598,1.095373033,0.610193299,0.587481058,-0.074056061,0.050000000,0.104889335,0.002374762,0.050000000,0.250000000,-0.011052343,-0.800000000,-0.483484943,0.140063630,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.602026278,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.090866327,0.114113152,1.090523362
104,5.200000000,3.411265832,-0.090872598,1.095373033,0.610193299,0.587481058,-0.074056061,3.442195742,-0.057964883,1.092372079,0.631847372,0.705426419,-0.045572334,0.050000000,0.081785338,0.009253933,0.050000000,0.250000000,-0.011089800,-0.800000000,-0.800000000,0.179903601,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.632288898,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.143627882,0.131774560,1.087055683
105,5.250000000,3.442195742,-0.057964883,1.092372079,0.631847372,0.705426419,-0.045572334,3.474866026,-0.021637494,1.091753393,0.669756627,0.729657695,0.016572607,0.050000000,0.052168395,0.015255842,0.050000000,0.242523203,-0.003451850,-0.800000000,-0.800000000,0.120344240,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.664866026,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.178352118,0.123927519,1.089783192
106,5.300000000,3.474866026,-0.021637494,1.091753393,0.669756627,0.729657695,0.016572607,3.508789109,0.013751556,1.093762898,0.682996943,0.681866160,0.059634629,0.050000000,0.019473745,0.016493214,0.050000000,0.181681050,0.009030462,-0.800000000,-0.800000000,-0.021548986,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.698789109,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.191628218,0.114623293,1.098526239
107,5.350000000,3.508789109,0.013751556,1.093762898,0.682996943,0.681866160,0.059634629,3.543309000,0.045864996,1.096868016,0.701109636,0.603447509,0.063149142,0.050000000,-0.012376401,0.012474203,0.050000000,0.132335428,0.013267326,-0.800000000,-0.800000000,-0.132478007,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.733309000,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.228127003,0.113003127,1.103713393
108,5.400000000,3.543309000,0.045864996,1.096868016,0.701109636,0.603447509,0.063149142,3.579792975,0.072813028,1.099692165,0.759767057,0.473717113,0.047171908,0.050000000,-0.041278496,0.006263967,0.050000000,0.046147073,0.012393822,-0.800000000,-0.800000000,-0.145015200,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.769792975,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.290369987,0.080475301,1.106163383
109,5.450000000,3.579792975,0.072813028,1.099692165,0.759767057,0.473717113,0.047171908,3.619873596,0.091064445,1.101175137,0.835839339,0.261487422,0.009647382,0.050000000,-0.065531725,0.000615670,0.050000000,-0.076941609,0.007855814,-0.800000000,-0.800000000,-0.112331699,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.809873596,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.343875885,0.015106821,1.105584025
110,5.500000000,3.619873596,0.091064445,1.101175137,0.835839339,0.261487422,0.009647382,3.663198985,0.096906664,1.100161816,0.885430265,-0.011541730,-0.048570244,0.050000000,-0.081958001,-0.002350273,0.050000000,-0.195591514,-0.000636031,-0.800000000,-0.800000000,-0.029381181,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.853198985,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.379834890,-0.055629190,1.100698113
111,5.550000000,3.663198985,0.096906664,1.100161816,0.885430265,-0.011541730,-0.048570244,3.707586131,0.088148971,1.096110879,0.882477060,-0.314717981,-0.109324047,0.050000000,-0.087215998,-0.000323633,0.050000000,-0.250000000,-0.013929878,-0.800000000,-0.681309342,0.098972474,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.897586131,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.387455940,-0.130357862,1.089714408
112,5.600000000,3.707586131,0.088148971,1.096110879,0.882477060,-0.314717981,-0.109324047,3.750928720,0.064412414,1.088974298,0.851894065,-0.606091896,-0.168461980,0.050000000,-0.079334074,0.007778242,0.050000000,-0.250000000,-0.045808075,-0.800000000,0.184908518,0.181474206,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.940928720,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.406024218,-0.205306843,1.061754823
113,5.650000000,3.750928720,0.064412414,1.088974298,0.851894065,-0.606091896,-0.168461980,3.792604847,0.026855095,1.080160678,0.819639855,-0.862682824,-0.176873106,0.050000000,-0.057971173,0.022051404,0.050000000,-0.250000000,-0.058383864,-0.800000000,0.800000000,0.314508903,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,1.982604847,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.436962366,-0.261230141,1.045186400
114,5.700000000,3.792604847,0.026855095,1.080160678,0.819639855,-0.862682824,-0.176873106,3.832993891,-0.021668122,1.073770216,0.798032400,-1.040829847,-0.079953571,0.050000000,-0.024169585,0.039678644,0.050000000,-0.250000000,-0.041802169,-0.800000000,0.800000000,0.385916965,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.022993891,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.482384682,-0.283661932,1.048809052
115,5.750000000,3.832993891,-0.021668122,1.073770216,0.798032400,-1.040829847,-0.079953571,3.871897087,-0.075220439,1.073765447,0.756276995,-1.074306253,0.068484003,0.050000000,0.019501310,0.052459568,0.050000000,-0.250000000,-0.000056016,-0.800000000,0.800000000,0.228278728,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.062183964,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.495797396,-0.256618053,1.073728204
116,5.800000000,3.871897087,-0.075220439,1.073765447,0.756276995,-1.074306253,0.068484003,3.908133370,-0.127203751,1.079153526,0.697812841,-0.997636019,0.139317497,0.050000000,0.067698395,0.052469106,0.050000000,-0.213650997,0.011539075,-0.800000000,0.800000000,-0.162699796,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.099862451,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.503545284,-0.235458687,1.082419753
117,5.850000000,3.908133370,-0.127203751,1.079153526,0.697812841,-0.997636019,0.139317497,3.942076310,-0.173765059,1.086320484,0.670877138,-0.865616243,0.144621296,0.050000000,0.114483376,0.041692949,0.050000000,-0.122127846,0.028683838,-0.800000000,0.800000000,-0.316096171,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.136080889,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.530272245,-0.218799636,1.100666404
118,5.900000000,3.942076310,-0.173765059,1.086320484,0.670877138,-0.865616243,0.144621296,3.976409253,-0.211922710,1.093013097,0.709508605,-0.665531167,0.119262211,0.050000000,0.156388553,0.027359031,0.050000000,-0.004442479,0.035317150,-0.800000000,0.800000000,-0.312297562,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.172920659,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.583370924,-0.177096918,1.112808347
119,5.950000000,3.976409253,-0.211922710,1.093013097,0.709508605,-0.665531167,0.119262211,4.013855593,-0.238291573,1.097378771,0.783460120,-0.402525565,0.055166633,0.050000000,0.190730439,0.013973806,0.050000000,0.130134181,0.023596858,-0.800000000,0.800000000,-0.273329579,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.212373270,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.638565779,-0.114322074,1.110710740
120,6.000000000,4.013855593,-0.238291573,1.097378771,0.783460120,-0.402525565,0.055166633,4.054716114,-0.250435749,1.097892829,0.839578801,-0.105581300,-0.028503972,0.050000000,0.214462415,0.005242459,0.050000000,0.235484054,-0.000557794,-0.800000000,0.800000000,-0.159212648,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.254140365,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.687951088,-0.061678533,1.096960425
121,6.050000000,4.054716114,-0.250435749,1.097892829,0.839578801,-0.105581300,-0.028503972,4.097001191,-0.247372796,1.094862164,0.839552320,0.197662428,-0.084500646,0.050000000,0.225392174,0.004214343,0.050000000,0.250000000,-0.014665376,-0.800000000,0.800000000,0.039538848,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.295992104,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.713456869,-0.010889395,1.086893797
122,6.100000000,4.097001191,-0.247372796,1.094862164,0.839552320,0.197662428,-0.084500646,4.137078613,-0.230136541,1.090255653,0.758521211,0.457248438,-0.093950531,0.050000000,0.222635516,0.010275672,0.050000000,0.250000000,-0.011556230,-0.800000000,0.149535921,0.208412620,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.334514838,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.687207937,0.035379365,1.086194992
123,6.150000000,4.137078613,-0.230136541,1.090255653,0.758521211,0.457248438,-0.093950531,4.171600228,-0.202283438,1.086137456,0.628704980,0.624456348,-0.068066232,0.050000000,0.207122887,0.019488694,0.050000000,0.250000000,-0.011124498,-0.800000000,-0.592138395,0.236645808,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.366943777,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.671108484,0.054075841,1.081912279
124,6.200000000,4.171600228,-0.202283438,1.086137456,0.628704980,0.624456348,-0.068066232,4.199129288,-0.169291199,1.084035902,0.484029821,0.672506509,-0.018499890,0.050000000,0.182055094,0.027725088,0.050000000,0.250000000,-0.022198892,-0.800000000,-0.800000000,0.131049544,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.392484870,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.667594910,0.035339668,1.069488287
125,6.250000000,4.199129288,-0.169291199,1.084035902,0.484029821,0.672506509,-0.018499890,4.219774385,-0.136465935,1.084069450,0.357648825,0.633379154,0.017363164,0.050000000,0.152362079,0.031928196,0.050000000,0.250000000,-0.005353966,-0.800000000,-0.800000000,0.037559785,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.411627588,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.668604374,0.025977038,1.080020428
126,6.300000000,4.219774385,-0.136465935,1.084069450,0.357648825,0.633379154,0.017363164,4.235452874,-0.106853699,1.085778736,0.288329704,0.554717769,0.049537560,0.050000000,0.122819341,0.031861100,0.050000000,0.193055051,0.015746806,-0.800000000,-0.800000000,-0.004618166,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.426337593,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.682170630,0.008325353,1.095879555
127,6.350000000,4.235452874,-0.106853699,1.085778736,0.288329704,0.554717769,0.049537560,4.250094718,-0.081277174,1.089084219,0.310082398,0.475147392,0.079583886,0.050000000,0.096168329,0.028442528,0.050000000,0.157098806,0.015304217,-0.680942013,-0.800000000,-0.097809553,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.440430078,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.737929583,0.010970405,1.097256899
128,6.400000000,4.250094718,-0.081277174,1.089084219,0.310082398,0.475147392,0.079583886,4.267717073,-0.059897198,1.093067345,0.395009969,0.381805013,0.077486173,0.050000000,0.073149457,0.021831562,0.050000000,0.103340125,0.020597205,-0.743092565,-0.800000000,-0.168533376,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.457794465,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.791894197,-0.003772081,1.104532123
129,6.450000000,4.267717073,-0.059897198,1.093067345,0.395009969,0.381805013,0.077486173,4.290311372,-0.044352071,1.096298977,0.500102203,0.244308710,0.051797979,0.050000000,0.053907479,0.013865310,0.050000000,0.025606090,0.017114723,-0.800000000,-0.800000000,-0.172489856,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.480315042,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.843866110,-0.040692631,1.105903387
130,6.500000000,4.290311372,-0.044352071,1.096298977,0.500102203,0.244308710,0.051797979,4.317858282,-0.036506517,1.098077519,0.588961724,0.082036616,0.022465592,0.050000000,0.039916864,0.007402046,0.050000000,-0.039948412,0.011050006,-0.800000000,-0.800000000,-0.116422778,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.507858282,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.877410173,-0.074313380,1.104586482
131,6.550000000,4.317858282,-0.036506517,1.098077519,0.588961724,0.082036616,0.022465592,4.348784318,-0.036627153,1.098641492,0.638075238,-0.069645392,0.003750492,0.050000000,0.032855866,0.003844962,0.050000000,-0.083538504,0.002927802,-0.800000000,-0.473071771,-0.055822257,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.538784318,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.890078068,-0.099160396,1.100273371
132,6.600000000,4.348784318,-0.036627153,1.098641492,0.638075238,-0.069645392,0.003750492,4.381508430,-0.043350774,1.098491733,0.668110066,-0.184364313,-0.007489809,0.050000000,0.032964437,0.002717016,0.050000000,-0.102490254,-0.016529530,-0.800000000,-0.093842465,-0.057942920,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.571510532,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.921303749,-0.113494843,1.086244345
133,6.650000000,4.381508430,-0.043350774,1.098491733,0.668110066,-0.184364313,-0.007489809,4.416075100,-0.055197324,1.097827681,0.717188911,-0.280303835,-0.018651813,0.050000000,0.039015697,0.003016535,0.050000000,-0.137716547,-0.019469187,-0.800000000,0.133279332,-0.034226795,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.606117774,,stale_depth,0,False,-2,2,0.000000000,0.000000000,3.969635248,-0.146638185,1.083889842
134,6.700000000,4.416075100,-0.055197324,1.097827681,0.717188911,-0.280303835,-0.018651813,4.454430694,-0.071702722,1.096375232,0.816252339,-0.370777746,-0.039052419,0.050000000,0.049677591,0.004344639,0.050000000,-0.165202683,-0.012500614,-0.800000000,0.328860433,0.017574853,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.644613797,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.042124748,-0.179099336,1.088452220
135,6.750000000,4.454430694,-0.071702722,1.096375232,0.816252339,-0.370777746,-0.039052419,4.498562146,-0.092228371,1.093880987,0.939199120,-0.438288085,-0.058338478,0.050000000,0.064532450,0.007249535,0.050000000,-0.152034278,-0.010657318,-0.800000000,0.624981337,0.081128861,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.689051208,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.106683254,-0.185728431,1.088382244
136,6.800000000,4.498562146,-0.092228371,1.093880987,0.939199120,-0.438288085,-0.058338478,4.548766157,-0.114913162,1.091225949,1.054477944,-0.459563286,-0.047288795,0.050000000,0.083005534,0.012238027,0.050000000,-0.091790473,-0.026216633,-0.800000000,0.800000000,0.091776700,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.739754440,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.167536736,-0.161071226,1.074218512
137,6.850000000,4.548766157,-0.114913162,1.091225949,1.054477944,-0.459563286,-0.047288795,4.603634842,-0.137714730,1.089798482,1.122425120,-0.451036256,-0.011225660,0.050000000,0.103421846,0.017548103,0.050000000,-0.052235389,-0.017975922,-0.800000000,0.800000000,0.083751066,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.795284229,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.195863247,-0.154089704,1.077744007
138,6.900000000,4.603634842,-0.137714730,1.089798482,1.122425120,-0.451036256,-0.011225660,4.659609915,-0.159949827,1.090290884,1.104657858,-0.438345571,0.027369540,0.050000000,0.123943257,0.020403036,0.050000000,-0.057018079,0.001560964,-0.800000000,0.800000000,0.036533210,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.852047868,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.182212353,-0.180478290,1.090969205
139,6.950000000,4.659609915,-0.159949827,1.090290884,1.104657858,-0.438345571,0.027369540,4.713039284,-0.181096290,1.092008229,1.033063486,-0.404110114,0.039191684,0.050000000,0.143954844,0.019418232,0.050000000,-0.033369975,0.008558777,-0.800000000,0.800000000,-0.053745036,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.906352126,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.182830811,-0.184977308,1.096709967
140,7.000000000,4.713039284,-0.181096290,1.092008229,1.033063486,-0.404110114,0.039191684,4.762331995,-0.199213643,1.093869074,0.945119872,-0.316023413,0.033395719,0.050000000,0.162986661,0.015983542,0.050000000,0.019665705,-0.004930809,-0.800000000,0.800000000,-0.126064266,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,2.956481571,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.201218128,-0.166347012,1.088310122
141,7.050000000,4.762331995,-0.199213643,1.093869074,0.945119872,-0.316023413,0.033395719,4.807131389,-0.210707399,1.095136885,0.853026390,-0.145651566,0.014206215,0.050000000,0.179292278,0.012261852,0.050000000,0.125940368,-0.007743655,-0.800000000,0.800000000,-0.117541070,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.001832339,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.231925488,-0.104758367,1.088061333
142,7.100000000,4.807131389,-0.210707399,1.095136885,0.853026390,-0.145651566,0.014206215,4.846915792,-0.212092114,1.094725469,0.746174224,0.077295195,-0.030071522,0.050000000,0.189636659,0.009726230,0.050000000,0.235224216,-0.000865147,-0.800000000,0.800000000,-0.043061033,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.041632757,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.216619492,-0.034289237,1.094488025
143,7.150000000,4.846915792,-0.212092114,1.094725469,0.746174224,0.077295195,-0.030071522,4.881636666,-0.201662829,1.091898835,0.657113770,0.319786242,-0.077788934,0.050000000,0.190882903,0.010549062,0.050000000,0.250000000,-0.003637922,-0.800000000,0.493442301,0.075524572,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.075754085,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.223688126,0.031657498,1.091997027
144,7.200000000,4.881636666,-0.201662829,1.091898835,0.657113770,0.319786242,-0.077788934,4.913381905,-0.179359335,1.087509584,0.628120824,0.544712872,-0.091769995,0.050000000,0.181496546,0.016202330,0.050000000,0.250000000,-0.023088662,-0.800000000,-0.199389264,0.156286491,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.106411803,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.260614872,0.082934558,1.074582338
145,7.250000000,4.913381905,-0.179359335,1.087509584,0.628120824,0.544712872,-0.091769995,4.945915267,-0.147610896,1.083923995,0.679895734,0.693494129,-0.050758425,0.050000000,0.161423402,0.024980833,0.050000000,0.250000000,-0.022763823,-0.800000000,-0.800000000,0.197160490,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.137704082,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.322329998,0.100518115,1.070436716
146,7.300000000,4.945915267,-0.147610896,1.083923995,0.679895734,0.693494129,-0.050758425,4.982320623,-0.111804127,1.083183447,0.771367609,0.716766840,0.016067932,0.050000000,0.132849806,0.032152011,0.050000000,0.250000000,-0.004289864,-0.800000000,-0.800000000,0.132767316,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.173108322,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.372330666,0.073263325,1.080706596
147,7.350000000,4.982320623,-0.111804127,1.083183447,0.771367609,0.716766840,0.016067932,5.023343478,-0.077499164,1.084797049,0.861033228,0.650543680,0.044975165,0.050000000,0.100623714,0.033633107,0.050000000,0.209456661,0.002838878,-0.800000000,-0.800000000,-0.037797298,0,-1,,,,0.000000000,0.000000000,0.000000000,,,0.000000000,3.213555672,,stale_depth,0,False,-2,2,0.000000000,0.000000000,4.421167374,0.045288369,1.085312605
