time_s,x_m,y_m,z_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,rpm_1,rpm_2,rpm_3,rpm_4,contacts,airborne
4.454999999999822,0.34029101218346164,1.352604213296158,1.448716352349801,0.3865685553611481,-0.029720072783601007,-0.04697565368687401,0.9205839218889409,-0.7583336738119424,0.428395313732902,0.07210124079391522,-0.43633259741195285,0.013501086630843087,1.2136992444925492,16051.815177016158,15428.480784810332,16789.089801144964,16676.686284628246,0,1
4.455999999999823,0.3395324065418789,1.3530321705017867,1.4487886224310238,0.386004139653554,-0.029832555545615768,-0.04714685141789931,0.9208083390159518,-0.7588781746303138,0.42751858325788883,0.07243883533694656,-0.3929319782647734,0.003252478263817458,1.2124631663225471,16017.764910976863,15346.105184955113,16825.464149869134,16738.318370077264,0,1
4.456999999999823,0.3387732550748047,1.3534592497914086,1.4488612298211405,0.3854405151538303,-0.029932768592947884,-0.04730104701892325,0.9210332510790393,-0.7594252770061639,0.4266395110773764,0.07277586452275667,-0.35457717937933786,-0.005348696085089281,1.2112641824825443,16053.786013210538,15443.453768618288,16780.564282554875,16659.60883245135,0,1
4.457999999999823,0.3380135553289322,1.3538854489122838,1.4489341741629125,0.3848776330893648,-0.030022441994731686,-0.04744022446847753,0.921258533543425,-0.759974670757359,0.42575828245787367,0.07311274638723368,-0.321194785762625,-0.012327329520218474,1.2101030122100884,16089.251782001444,15539.301539681017,16736.356631645704,16582.11275126619,0,1
4.458999999999824,0.3372533051485322,1.354310765791433,1.4490074555069221,0.3843154438567526,-0.030103277567591052,-0.04756634116890677,0.9214840614360505,-0.7605260927167645,0.4248750604576415,0.07344987581535686,-0.29271243859190094,-0.017708112549478683,1.2089803092775184,16124.170778865291,15633.671636009067,16692.83052531606,16505.811418794892,0,1
4.459999999999824,0.33649250261788116,1.3547351985079112,1.4490810742873739,0.3837538972391784,-0.030176949562353367,-0.047681328092228185,0.9217097097352369,-0.7610793259010241,0.42398998611784344,0.07378762515987569,-0.26905882083506777,-0.021515531234227274,1.2078966671076024,16158.551433325827,15726.586838754232,16649.975456266777,16430.68641572557,0,1
4.460999999999824,0.33573114601547904,1.3551587452708795,1.4491550312998653,0.38319294256558295,-0.0302451050187026,-0.047787090185732434,0.9219353536999859,-0.7616341987109472,0.4231031786404903,0.07412634485334679,-0.2501636430488272,-0.023773865194264623,1.2068526236776222,16192.40204494974,15818.069577853747,16607.78107918857,16356.719606714882,0,1
4.461999999999825,0.3349692337690521,1.3555814043978491,1.4492293276797679,0.38263252883989046,-0.030309364115041596,-0.04788550676836695,0.9221608691340513,-0.7621905841610208,0.4222147355543427,0.07446636401140432,-0.23595762935229206,-0.02450718584123658,1.205848666218522,16225.730785350197,15908.141937444927,16566.237208264683,16283.893136010112,0,1
4.462999999999825,0.33420676441131303,1.3560031742930874,1.449303964881205,0.3820726048418392,-0.030371320513540693,-0.04797843191809685,0.9223861325878203,-0.7627483991357211,0.42132473286986316,0.07480799102522818,-0.22637250357370675,-0.023739354837182574,1.2048852357155673,16258.545700159488,15996.825661196328,16525.333814711987,16212.18942313876,0,1
4.463999999999825,0.3334437365364522,1.356424053426172,1.4493789446566177,0.38151311920090003,-0.03043254170037577,-0.048067694850443175,0.9226110215009463,-0.763307603670448,0.4204332252242459,0.07515151414128579,-0.22134097556807103,-0.021494022765805,1.2039627312168073,16290.854710971254,16084.142157556715,16485.061024360024,16141.591158664567,0,1
4.464999999999826,0.33268014875733637,1.356844040310686,1.449454269036901,0.3809540204447045,-0.030494569321174263,-0.0481551002884017,0.9228354142885643,-0.7638682002550534,0.4195402460174887,0.0754972020265269,-0.22079672770357914,-0.01779462800483225,1.2030815139554643,16322.665617252791,16170.11250492311,16445.409115267357,16072.081300008986,0,1
4.465999999999826,0.33191599966339363,1.3572631334830463,1.4495299403120991,0.3803952570233526,-0.030558919511694992,-0.04824242882394821,0.9230591903738253,-0.7644302331580668,0.418645807540412,0.07584530431731012,-0.22467440151489484,-0.012664395788591838,1.202241911292226,16353.98609822784,16254.75745672917,16406.36851537467,16003.64306733706,0,1
4.466999999999826,0.3311512877791645,1.3576813314814533,1.4496059610126397,0.3798367773109124,-0.03062708322377199,-0.048331437271334855,0.9232822301693843,-0.7649937877698514,0.4177499010954758,0.07619605215043165,-0.23290958452138336,-0.006126337450613059,1.201444220483255,16384.823714730388,16338.0974464551,16367.929800194046,15936.25993950674,0,1
4.467999999999827,0.3303860115235012,1.3580986328249631,1.4496823338910911,0.3792785295853704,-0.030700526546554165,-0.048423859012378244,0.9235044150103848,-0.7655589899630438,0.4168524971111888,0.07654965867471504,-0.24543879720851214,0.0017967501602130223,1.2006887122795822,16415.185911029854,16420.15259256035,16330.083690533886,15869.915650080633,0,1
4.468999999999827,0.3296201691693984,1.3585150359926654,1.4497590619044196,0.37872046198824055,-0.030780691023016428,-0.04852140433395677,0.9237256270413959,-0.7661260054687429,0.4159535452508568,0.0769063195417037,-0.2621994801706308,0.011082284840957421,1.1999756343633974,16445.080016628162,16500.942703340254,16292.82105025888,15804.594183399262,0,1
4.4699999999998274,0.32885375880444057,1.358930539402972,1.4498361481967263,0.378162522464985,-0.03086899396164054,-0.04862576075795533,0.9239457490596653,-0.766695039267017,0.4150529745163656,0.07726621337407708,-0.28312998141311824,0.02170789881406805,1.1993052146265972,16474.5132480291,16580.487281707796,16256.132884084538,15740.279770714838,0,1
4.470999999999828,0.3280867782918523,1.359345141393006,1.4499135960824427,0.377604658687368,-0.03096682874344144,-0.048738593363769456,0.9241646643169669,-0.7672663349903971,0.41415069334765064,0.07762950221048712,-0.30816954381275025,0.03365143910939472,1.1986776642968184,16503.49271048039,16658.805529901656,16220.010335405694,15676.956886384654,0,1
4.471999999999828,0.3273192252321394,1.3597588401980865,1.449991409029955,0.3770468179588122,-0.031075565124400753,-0.04886154510351275,0.9243822562822327,-0.7678401743391179,0.4132465897184663,0.07799633192558328,-0.3372582927349754,0.046890967556221054,1.1980931809160382,16532.025399688922,16735.916354121677,16184.444684158507,15614.61024412316,0,1
4.4729999999998284,0.32655109692530887,1.36017163393131,1.4500695906456411,0.3764889471037848,-0.031196549533342926,-0.04899623711006498,0.9245984083670876,-0.7684168765069533,0.41234053122902825,0.07836683262406378,-0.37033722380647194,0.0614047605938594,1.1975519511766801,16560.11820350953,16811.838369092857,16149.42734471542,15553.22479331182,0,1
4.473999999999829,0.3257823903336585,1.3605835205632215,1.4501481446582827,0.3759309923421901,-0.03133110536518296,-0.04914426899812244,0.924813003616327,-0.7689967976165715,0.4114323651960669,0.07874111900765692,-0.407348190841589,0.07717130896026488,1.1970541536200285,16587.777903607726,16886.589902558993,16114.949863812566,15492.785715365857,0,1
4.474999999999829,0.32501310204512707,1.3609944979015762,1.450227074903834,0.3753728991497109,-0.03148053326955206,-0.049307219158359776,0.9250259243652986,-0.7695803301634034,0.41052191874079497,0.07911929071400017,-0.4482338939213229,0.09416931726451122,1.1965999612016218,16615.011177096825,16960.188999707032,16081.00391850914,15433.278420157018,0,1
4.4759999999998294,0.3242432282371964,1.3614045635711862,1.4503063853105138,0.3748146121050023,-0.03164611143478198,-0.049486645044800555,0.9252370518660848,-0.77016790246709,0.4096089988752623,0.07950143262644663,-0.49293786762351816,0.11237770344858619,1.1961895437281604,16641.824598149804,17032.653427523226,16047.58131417821,15374.688542491476,0,1
4.47699999999983,0.3234727676735975,1.3618137171442912,1.450386048473673,0.37425618388488097,-0.03182650363472325,-0.049681656144313135,0.9254464412017984,-0.7707538905813547,0.4086977023573816,0.07982479696247638,-0.5284861696055962,0.12582046327217064,1.195476053082891,16594.64329085332,16770.062849199847,16097.261110127909,15471.596459618586,0,1
4.47799999999983,0.3227017216742986,1.3622219600909653,1.4504660068771742,0.3736977741697112,-0.03201782754331446,-0.0498889552905816,0.9256543223255778,-0.7713388367551641,0.4077877175222094,0.08009190508031166,-0.5550871908022865,0.13464631220233833,1.194471274235749,16548.18937267573,16511.520601462045,16146.174998028993,15567.010357853642,0,1
4.4789999999998305,0.3219300910554715,1.362629293583512,1.4505462054850624,0.37313953923046494,-0.03221631176300844,-0.050105308292161366,0.9258609245454809,-0.7719231755334193,0.40687877114324933,0.08030519942976062,-0.5729443553018915,0.13899895927866146,1.1931865476594754,16502.451629537543,16256.964271634415,16194.334785803128,15660.953270324546,0,1
4.479999999999831,0.3211578762503638,1.3630357185397262,1.4506265916657068,0.37258163223033236,-0.03241829208747481,-0.05032754326641664,0.9260664771232568,-0.7725072389612385,0.40597062730922867,0.08046704616114873,-0.5822562459247458,0.13901726289408578,1.1916327983372057,16457.41902024553,16006.332409251025,16241.752099330526,15753.447875059954,0,1
4.480999999999831,0.3203850774093646,1.3634412356596848,1.4507071151167816,0.3720242034628186,-0.032620208283599406,-0.05055254953042309,0.926271209627809,-0.7730912614054226,0.4050630863796444,0.08057973769264822,-0.5832167264214875,0.1348353821879825,1.189820563016525,16413.080673827335,15759.564511221137,16288.438385256459,15844.516500463802,0,1
4.4819999999998315,0.3196116944954288,1.3638458454615296,1.450787727792789,0.3714674004914818,-0.0328186009614671,-0.05077727650013021,0.926475352070557,-0.7736753840214744,0.4041559840141906,0.08064549522615082,-0.5760150603983796,0.12658292414572714,1.187760015814746,16369.42588690722,15516.601007223631,16334.404913754506,15934.181130705436,0,1
4.482999999999832,0.3188377273751983,1.3642495483163128,1.4508683838350687,0.3709113681993655,-0.03301010852992882,-0.050998732598059995,0.9266791348404845,-0.7742596588925548,0.40324919027142,0.08066647120312274,-0.5608360270713352,0.11438508650099113,1.185460992274086,16326.444121122227,15277.383245326595,16379.662781247198,16022.463411026636,0,1
4.483999999999832,0.3180631759061383,1.3646523444819751,1.4509490395042308,0.3703562487556634,-0.03319146423540895,-0.05121398416978826,0.9268827884554764,-0.7748440528648867,0.40234260877222655,0.08064475169298335,-0.5378600339451769,0.09836279653825544,1.1829330119596702,16284.125000578206,15041.853477828616,16424.222913084715,16109.38465296683,0,1
4.4849999999998325,0.3172880400199795,1.3650542341365184,1.4510296531149403,0.36980218150668176,-0.033359493281683895,-0.05142015440944416,0.9270865431454592,-0.7754284511023697,0.4014361759239653,0.08058235870751913,-0.5072632265099536,0.07863284589392136,1.1801852996878746,16242.458309345042,14809.954847318353,16468.0960661823,16194.96583950774,0,1
4.485999999999833,0.3165123198027363,1.3654552174104277,1.4511101849729773,0.36924930279770707,-0.033511110028451925,-0.051614422294467624,0.9272906282818115,-0.7760126603815332,0.4005298602012451,0.08048125243569716,-0.46921759504181343,0.05530802145485325,1.1772268054674004,16201.433988990513,14581.631372949041,16511.29283161699,16279.22763013873,0,1
4.486999999999833,0.31573601557155145,1.3658552944184053,1.45119059731449,0.3686977457319634,-0.03364331526661581,-0.051794021529882356,0.927495271666547,-0.7765964121464309,0.3996236614796452,0.08034333339399181,-0.42389107859193936,0.0284972324532906,1.174066223230654,16161.042136152162,14356.827936924581,16553.823637184327,16362.190365844044,0,1
4.4879999999998335,0.3149591279485976,1.36625446529046,1.4512708542473554,0.36814763987244264,-0.033753193568310164,-0.051956239502371125,0.927700698693853,-0.7771793653416624,0.3987176104188111,0.08017044448799722,-0.3714476662433762,-0.0016943661404328627,1.1707120084284521,16121.273000146599,14135.490271193983,16595.698749915668,16443.87407401317,0,1
4.488999999999834,0.3141816579322492,1.3666527302024027,1.4513509216945533,0.36759911089203756,-0.03383791071027167,-0.052098416244299194,0.9279071313956926,-0.777761109040385,0.39781176789158396,0.07996437298167701,-0.3120474957128075,-0.03516525138720282,1.1671723945567962,16082.116980615669,13917.564944350937,16636.928278556643,16524.298473275492,0,1
4.489999999999834,0.31340360696572206,1.3670500894057949,1.451430767339465,0.36705228017714236,-0.03389471117089221,-0.05221794340723872,0.9281147873823156,-0.7783411648829774,0.3969062244560222,0.07972685237111081,-0.24584694937462254,-0.07181740904625752,1.1634554086804658,16043.564625208899,13702.999348735355,16677.522176007453,16603.482978260425,0,1
4.4909999999998345,0.3126249770033621,1.367446543257387,1.451510360572996,0.3665072643892966,-0.03392091569684235,-0.05231226324641461,0.9283238786879285,-0.7789189893408954,0.39600109986736975,0.07945956416004346,-0.17299874777095392,-0.11155622502055654,1.1595688860140934,16005.606627301686,13491.741687733764,16717.490241725503,16681.446704284128,0,1
4.491999999999835,0.311845770574752,1.3678420922480883,1.4515896724424235,0.3659641749892559,-0.03391391893756611,-0.05237886761662871,0.9285346105309856,-0.7794939758191516,0.39509654262713906,0.07916413953493844,-0.09365204067444124,-0.154290377079792,1.1555204836178594,15968.233823748651,13283.740963275482,16756.84212409103,16758.208471963997,0,1
4.492999999999835,0.3110659908467905,1.3682367370315032,1.4516686756018689,0.365423117727539,-0.03387118714533399,-0.052415296980574524,0.9287471799979202,-0.7800654566098926,0.39419272956664436,0.07884216093758271,-0.007952495771435442,-0.19993172838524823,1.1513176932617588,15931.437192671638,13078.946963521581,16795.587322736228,16833.78681176201,0,1
4.4939999999998355,0.31028564168388706,1.368630478452067,1.451747344264292,0.3648841921052922,-0.03379025594184206,-0.052419139431303066,0.9289617746583197,-0.7806327047086645,0.3932898654624778,0.07849516353359394,0.08395760365152342,-0.24839522417075016,1.146967853509052,15895.207851281812,12877.310250743627,16833.73519083849,16908.199968458,0,1
4.494999999999836,0.30950472770640475,1.369023317572813,1.4518256541548995,0.36434749080844253,-0.033668728156140075,-0.05238802974536152,0.9291785711182426,-0.7811949355042329,0.39238818268145736,0.07812463657543199,0.18193922203045576,-0.2995987915140499,1.142478161065911,15859.537053735334,12678.782149389306,16871.294937378287,16981.465905554014,0,1
4.495999999999836,0.3087232569110261,1.3694152575598941,1.451903557173554,0.3638130637555814,-0.033507381354534446,-0.05232273091589554,0.9293974617272429,-0.7817462074783026,0.3914916438516794,0.0776814365469423,0.26980621567878255,-0.3463687986885518,1.1378275002861258,15893.85544862376,12817.252564214306,16776.60987906868,16719.664479728453,0,1
4.4969999999998365,0.3079412405040872,1.3698063035974193,1.4519809822489798,0.36328091967796017,-0.03331008312767737,-0.05222707368762716,0.9296180637950135,-0.7822860057296025,0.39060033985185005,0.07716876993976027,0.3477810947543868,-0.3888256784274172,1.1330262736031913,15927.644760524665,12953.588195609098,16683.384570076814,16461.899218209644,0,1
4.497999999999837,0.30715869017689096,1.370196460950514,1.4520578614573216,0.36275106295476345,-0.0330806012641432,-0.05210481281340305,0.9298400016276307,-0.7828139130074219,0.38971432396725003,0.07658971966576086,0.41608101310498397,-0.42708623314189437,1.1280843528138178,15960.913146253322,13087.821955299261,16591.59650560511,16208.107895888385,0,1
4.498999999999837,0.30637561799173996,1.3705857349195787,1.452134129897938,0.36222349472764476,-0.03282260710963075,-0.05195962828040363,0.9300629082802846,-0.7833296036894518,0.38883361372398895,0.07594724933601378,0.4749179098410627,-0.46126373822020267,1.123011111855487,15993.668636872268,13219.98624761386,16501.223527810027,15958.22924697326,0,1
4.4999999999998375,0.3055920362930992,1.3709741308053736,1.4522097255761883,0.3616982138298809,-0.03253967831524889,-0.051795126999747136,0.9302864270032613,-0.7838328382583731,0.3879581925623149,0.0752442074417711,0.5244986467298413,-0.4914680429373351,1.1178154577905584,16025.919139630016,13350.112977307916,16412.243820453106,15712.202950200948,0,1
4.500999999999838,0.30480795762404966,1.3713616538757034,1.4522845892903489,0.3611752175801367,-0.03223530149810329,-0.05161484444003632,0.9305102123978534,-0.7843234582382231,0.38708801136142057,0.0744833314302329,0.5650251415602542,-0.5178056689796362,1.1125058600940076,16057.67243986988,13478.233557264286,16324.635903634478,15469.969614274525,0,1
4.501999999999838,0.3040233946475922,1.3717483093335587,1.4523586645225484,0.3606545024502532,-0.031912874817022735,-0.05142224620708011,0.9307339313027606,-0.7848013815543158,0.3862229898273638,0.07366725166922132,0.5966944976213527,-0.5403799065945212,1.1070903783366715,16088.936202909385,13604.37891607681,16238.378628607572,15231.47076352628,0,1
4.5029999999998385,0.3032383600723947,1.3721341022865798,1.452431897333613,0.36013606461591796,-0.031575710466307506,-0.0512207295720451,0.9309572634302904,-0.7852665982830696,0.38536301775494997,0.07279849529611859,0.619699129429402,-0.5592909083814475,1.101576688350931,16119.717975890671,13728.579505516533,16153.451172673756,14996.648823801554,0,1
4.503999999999839,0.3024528665826084,1.372519037717726,1.4525042362617002,0.3596199003985526,-0.03122703709039296,-0.05101362495028483,0.9311799017705022,-0.7857191667605097,0.3845079561737008,0.07187948994746855,0.6342268848323351,-0.5746357807452981,1.0959721069610942,16150.025189602413,13850.865307882834,16069.833034155696,14765.447108560213,0,1
4.504999999999839,0.3016669267714093,1.372903120457035,1.4525756322246037,0.3591060066062575,-0.030870002122301305,-0.050804197333061095,0.9314015527803351,-0.7861592100204723,0.38365763838735506,0.07091256736652604,0.6404611636140594,-0.5865086730377517,1.0902836153563018,16179.865160273615,13971.265843241223,15987.504027448203,14537.80980519239,0,1
4.5059999999998395,0.3008805530779491,1.3732863551543741,1.452646038425602,0.3585943807811875,-0.030507674048711016,-0.05059564767431688,0.9316219363737156,-0.7865869125356457,0.3828118709157082,0.06989996688678622,0.638581032715347,-0.5950008644160599,1.0845178811795921,16209.24509133977,14089.810176549547,15906.444278145384,14313.681961545197,0,1
4.50699999999984,0.30009375772742375,1.3736687462530883,1.4527154102627295,0.35808502136029335,-0.030143044604407514,-0.0503911142345871,0.9318407857276759,-0.7870025172365549,0.3819704343470023,0.0688438387901536,0.6287613381826651,-0.6002008484519753,1.0786812794027791,16238.172075181783,14206.52692467434,15826.63421824291,14093.00947265715,0,1
4.50799999999984,0.2993065526739952,1.374050297964458,1.452783705241344,0.35757792775595,-0.029779030898796723,-0.05019367388404425,0.9320578469185868,-0.7874063227854325,0.3811330841085174,0.0677462475389349,0.6111728139512648,-0.6021944155264264,1.0727799120530421,16266.65309483809,14321.444263298989,15748.054581414272,13875.739067697114,0,1
4.5089999999998405,0.2985189495463211,1.374431014242891,1.4528508828898616,0.35707310036259776,-0.029418477477065736,-0.05000634336657502,0.9322728784017469,-0.7877986810836307,0.38029955116249153,0.06660917488127525,0.5859821875641442,-0.60106473304797,1.0668196268535621,16294.695025690376,14434.58993372542,15670.686398359823,13661.818297104606,0,1
4.509999999999841,0.29773095959546897,1.3748108987617753,1.4529169046785355,0.3565705404951595,-0.02906415831846679,-0.04983208052667219,0.9324856503467561,-0.7881799949928221,0.3794695426340081,0.06543452283001522,0.5533522829240803,-0.5968924235350923,1.060806034837166,16322.30463712331,14545.991249570898,15594.51099222757,13451.19551992835,0,1
4.510999999999841,0.2969425936450109,1.375189954889929,1.4529817339411502,0.35607025026464223,-0.028718778774083093,-0.04967378550080653,0.9326959438403388,-0.7885507162517199,0.37864274237703116,0.06422411651523957,0.5134421201717856,-0.5897556406041305,1.05474452698875,16349.488594158689,14655.675103361604,15519.509974104525,13243.819891360037,0,1
4.5119999999998415,0.2961538620431104,1.375568185668588,1.4530453357995048,0.3555722323960096,-0.028384977446310758,-0.049534301874818026,0.9329035499675545,-0.7889113435714248,0.3778188114843428,0.06297970691102504,0.46640701277935664,-0.5797301429059778,1.0486402899692355,16376.253459064388,14763.667973024547,15445.665238577587,13039.641350460282,0,1
4.512999999999842,0.2953647705484132,1.3759455904417135,1.453107723113993,0.3550764723749386,-0.02806442481373888,-0.049413884648018346,0.9331084368012307,-0.7892705475223262,0.3769907057568112,0.06179502195736569,0.4231673395799887,-0.5666794416246924,1.0429116949278872,16275.764934988687,14869.995928279393,15529.465587520303,13172.548437956058,0,1
4.513999999999842,0.29457532046111007,1.376322164939385,1.4531689555755456,0.35458293604973085,-0.02775784954091762,-0.04931024654615812,0.9333107429129774,-0.789628577066468,0.3761582240160127,0.06066999296745806,0.38366704180764405,-0.5506621581290815,1.0375542062779992,16176.825631635651,14974.684636931759,15611.973995534014,13303.406511238207,0,1
4.5149999999998425,0.293785512830474,1.3766979047014647,1.4532290927930225,0.35409158699353077,-0.027465965855575328,-0.049221137256097065,0.9335106043250071,-0.7899856827942796,0.37532120440064903,0.05960452629318385,0.3478504801188855,-0.5317353442694469,1.0325633366604294,16079.41166483672,15077.759371069471,15693.21038033249,13432.24715973756,0,1
4.515999999999843,0.29299534845428343,1.3770728051257548,1.4532881942698044,0.353602386730312,-0.02718947373909991,-0.04914434308906983,0.933708154702936,-0.7903421171110447,0.3744795246757352,0.05859850461926662,0.31566244043497604,-0.509954523705162,1.027934643113885,15983.499518642977,15179.245013163309,15773.194352560258,13559.10148587411,0,1
4.516999999999843,0.2922048278769198,1.377446861507775,1.453346319380751,0.35311529494201294,-0.026929059494524378,-0.049077686494193765,0.9339035254891876,-0.7906981344116544,0.37363310253495946,0.05765178821672287,0.28704813917054084,-0.4853737321068196,1.0236637234458141,15889.066039648354,15279.166062073686,15851.945220526659,13684.00011256519,0,1
4.5179999999998435,0.2914139513872963,1.3778200690808393,1.4534035273503954,0.352630269652254,-0.026685396294862444,-0.04901902557505782,0.9340968459861306,-0.7910539912446999,0.3727818958939172,0.05676421615506887,0.26195322787983355,-0.45804555626389915,1.019746212795005,15796.088431400343,15377.546638964732,15929.48199486691,13806.973190617937,0,1
4.518999999999844,0.29062271901662684,1.3781924230564189,1.4534598772323244,0.3521472673879035,-0.02645914471250802,-0.04896625360960926,0.9342882433915963,-0.791409946466911,0.3719259031721841,0.05593560747277605,0.24032379735043174,-0.4280211721283347,1.0161777803773497,15704.544248896878,15474.410493127196,16005.823393131323,13928.050406007742,0,1
4.519999999999844,0.28983113053604526,1.3785639186647813,1.4535154278897142,0.35166624331968704,-0.026250953230379282,-0.04891729857353206,0.934477842789321,-0.7917662613888833,0.3710651635624415,0.05516576230546556,0.22210638117300172,-0.3953503818237876,1.0129541264065818,15614.411393168071,15569.781007711572,16080.987844303752,14047.260987044521,0,1
4.5209999999998445,0.28903918545408286,1.3789345511958928,1.4535702379769686,0.3511871513829849,-0.026061458735455744,-0.04887012266729251,0.9346657670967566,-0.7921231999129823,0.37019975728509463,0.05445446297133058,0.20724795881463381,-0.3600816496498398,1.0100709791821239,15525.668105941464,15663.681205372854,16154.993493250404,14164.633711428494,0,1
4.521999999999845,0.288246883014011,1.3793043160405651,1.4536243659224237,0.3507099443798923,-0.025891286995324798,-0.048822721847012446,0.9348521369725953,-0.7924810286642567,0.36932980582703423,0.05380147501327476,0.19569595822214533,-0.3222621371097332,1.007524092336513,15438.292964389535,15756.133753828244,16227.858205100038,14280.196913197184,0,1
4.522999999999845,0.28745422219105676,1.3796732087318337,1.4536778699120723,0.35023457406357245,-0.02574105311832291,-0.048773125359319505,0.9350370706862652,-0.7928400171151414,0.36845547216338764,0.05320654819725574,0.18739825798068022,-0.2819377369896796,1.0053092422351755,15352.26487595818,15847.160971329202,16299.599569556654,14393.978489565317,0,1
4.5239999999998455,0.2866612016894955,1.38004122498655,1.4537308078742635,0.34976099120587245,-0.025611361997826144,-0.048719395280315075,0.9352206839515592,-0.7932004377046777,0.367576960961283,0.0526694174663251,0.18230318905190887,-0.23915310651715957,1.0034222255216294,15267.563073274925,15936.784832049112,16370.23490514569,14506.005907659275,0,1
4.524999999999846,0.2858678199396279,1.3804083607471653,1.4537832374653363,0.34928914564912583,-0.025502808741214657,-0.04865962605879527,0.9354030897264722,-0.79356256595293,0.36669451876481407,0.0521898038498602,0.18035953611513336,-0.19395169962502765,1.001858856801478,15184.167109135633,16025.026971387902,16439.78126339474,14616.306211147717,0,1
4.525999999999846,0.28507407509464366,1.3807746122236928,1.4538352160561376,0.34881898634301756,-0.02541597908400674,-0.048591944063856855,0.9355843979812435,-0.7939266805712297,0.36580843416054354,0.051767415327489165,0.18151653853364932,-0.14637579834762918,1.0006149664588404,15102.056851568506,16111.908691194876,16508.25543294984,14724.906026769984,0,1
4.5269999999998465,0.2842799650273772,1.3811399759358225,1.4538868007193835,0.3483504613673421,-0.025351449789629277,-0.04851450713701904,0.9357647154365116,-0.794293063568833,0.36491903792301766,0.05140194764721813,0.1857238909677878,-0.09646654337452923,0.9996863985991334,15021.212478974181,16197.450964911028,16575.67394362829,14831.831570763852,0,1
4.527999999999847,0.2834854873269583,1.3815044487551738,1.453938048217813,0.34788351794144173,-0.02530978903526394,-0.04842550414899274,0.93594414527342,-0.7946620003565305,0.3640267031398897,0.05109308509727939,0.1929317436551725,-0.04426396378684711,0.9990690091123766,14941.61447534075,16281.674442632075,16642.05307040898,14937.10865519419,0,1
4.528999999999847,0.28269063929536004,1.3818680279476616,1.4539890149930939,0.3474181024210727,-0.02529155678418146,-0.04832315456123145,0.9361227868174263,-0.7950337798477091,0.36313184531635967,0.05084050123123059,0.20309070237786614,0.01019299390115334,0.9987586638514436,14863.243625532554,16364.59945609344,16707.4088373612,15040.76269418405,0,1
4.5299999999998475,0.28189541794384715,1.3822307112159566,1.4540397571554273,0.3469541602833028,-0.02529730514293266,-0.04820570799315021,0.9363007351975605,-0.7954086945573147,0.3622349224587331,0.05064385954584864,0.2161518281377781,0.066866428018513,0.9987512369199618,14786.081010651604,16446.246023578376,16771.7570215129,15142.818710049696,0,1
4.530999999999848,0.28109981998932615,1.3825924967420182,1.454090330473807,0.34649163609989386,-0.025327578699453616,-0.0480714437967376,0.9364780809828591,-0.7957870406990603,0.3613364351369332,0.05050281411137844,0.23206663657031582,0.1257194392370657,0.9990426090649591,14710.108003470521,16526.63385475043,16835.1131566593,15243.301339341046,0,1
4.531999999999848,0.28030384742853476,1.3829533882294358,1.4541407216742563,0.34603039979977157,-0.025379910375515628,-0.047920207964559085,0.9366549397896613,-0.7961579468850134,0.36044690877502206,0.05027962488929193,0.2491908022987761,0.1733137271207466,0.9992128463460792,14817.261686991373,16271.844525529123,16651.10962924019,15342.234838788983,0,1
4.5329999999998485,0.2795075074304989,1.3833133946896805,1.4541908504583343,0.34557024994725904,-0.0254488886485681,-0.04775338348476367,0.9368314527083824,-0.7965219651052378,0.3595664541291024,0.04997798283171319,0.26747602773389245,0.20990802963640107,0.9992667484364277,14922.763393746247,16020.98325587854,16469.94286433046,15439.643091160995,0,1
4.533999999999849,0.2787108066509339,1.3836725252264759,1.4542406401545132,0.3451109899963315,-0.025529228318892455,-0.04757232564655788,0.9370077571278538,-0.7968795443887647,0.3586951238492014,0.049601450916774655,0.28687549371138343,0.23575445762140462,0.9992089766885979,15026.638592082527,15773.989487328523,16291.569127868886,15535.54961102652,0,1
4.534999999999849,0.2779137513456341,1.3840307889687518,1.45429001759235,0.3446524285772194,-0.025615767473659064,-0.047378363151075395,0.9371839876127228,-0.7972310362775907,0.35783291627022706,0.04915346831807255,0.3073438142198728,0.2510986765914769,0.9990440632616915,15128.912357704836,15530.803595032303,16115.945360037535,15629.97755043342,0,1
4.5359999999998495,0.2771163474654275,1.3843881950180748,1.4543389129807143,0.3441943796699915,-0.025703464312106968,-0.047172798762420566,0.9373602765121133,-0.7975766998409942,0.35697977886252485,0.04863735447591997,0.3288369926359542,0.25618008336860326,0.9987764196328284,15229.609379728365,15291.366873372936,15943.029164867037,15722.949704496934,0,1
4.53699999999985,0.2763186007463284,1.3847447523993708,1.4543872597900336,0.34373666267176145,-0.025787394051848555,-0.04695690992792927,0.9375367542946323,-0.7979167062655725,0.3561356113698887,0.04805631306132021,0.3513123794104538,0.25123197767805533,0.9984103445312461,15328.753966638886,15055.621521791632,15772.778800002106,15814.488516902473,0,1
4.53799999999985,0.275520516795299,1.3851004700146412,1.4544349946384485,0.343279102366417,-0.025862745914165056,-0.046731949369369856,0.937713549630389,-0.7982511430539548,0.3553002686608639,0.04741343582507963,0.37472863115321536,0.23648172885939614,0.9979500313308157,15426.370052160868,14823.510630834575,15605.153166624837,15904.616085323574,0,1
